geneid	fiveprime	threeprime	Class
PHYPSUEDO_012616	683	775	NA
PHYPSUEDO_012617	2473	683	NA
PHYPSUEDO_012618	716	2473	NA
PHYPSUEDO_012619	203	716	NA
PHYPSUEDO_012620	1353	203	NA
PHYPSUEDO_012621	515	1353	NA
PHYPSUEDO_012622	297	515	NA
PHYPSUEDO_012623	1036	297	NA
PHYPSUEDO_012624	653	1036	NA
PHYPSUEDO_012625	817	653	NA
PHYPSUEDO_012626	NA	817	NA
PHYPSUEDO_012700	11346	NA	NA
PHYPSUEDO_012701	14974	11346	NA
PHYPSUEDO_012702	159	14974	NA
PHYPSUEDO_012703	1324	159	NA
PHYPSUEDO_012704	76	1324	NA
PHYPSUEDO_012705	427	76	NA
PHYPSUEDO_012706	4597	427	NA
PHYPSUEDO_012707	506	4597	NA
PHYPSUEDO_012708	163	506	NA
PHYPSUEDO_012709	150	163	NA
PHYPSUEDO_012710	286	150	NA
PHYPSUEDO_012711	262	286	NA
PHYPSUEDO_012712	483	262	NA
PHYPSUEDO_012713	279	483	NA
PHYPSUEDO_012714	83	279	NA
PHYPSUEDO_012715	245	83	NA
PHYPSUEDO_012716	344	245	NA
PHYPSUEDO_012717	2306	344	NA
PHYPSUEDO_012718	227	2306	NA
PHYPSUEDO_012719	422	227	NA
PHYPSUEDO_012720	274	422	NA
PHYPSUEDO_012721	2305	274	NA
PHYPSUEDO_012722	406	2305	NA
PHYPSUEDO_012723	944	406	NA
PHYPSUEDO_012724	317	944	NA
PHYPSUEDO_012725	1015	317	NA
PHYPSUEDO_012726	144	1015	RXLR
PHYPSUEDO_012727	866	144	NA
PHYPSUEDO_012728	185	866	NA
PHYPSUEDO_012729	47	185	NA
PHYPSUEDO_012730	53	47	NA
PHYPSUEDO_012731	126	53	NA
PHYPSUEDO_012732	2230	126	NA
PHYPSUEDO_012733	477	2230	NA
PHYPSUEDO_012734	NA	477	NA
PHYPSUEDO_012804	1530	NA	NA
PHYPSUEDO_012805	850	1530	NA
PHYPSUEDO_012806	102	850	NA
PHYPSUEDO_012807	9510	102	NA
PHYPSUEDO_012808	115	9510	NA
PHYPSUEDO_012809	149	115	NA
PHYPSUEDO_012810	206	149	NA
PHYPSUEDO_012811	124	206	NA
PHYPSUEDO_012812	154	124	NA
PHYPSUEDO_012813	222	154	NA
PHYPSUEDO_012814	206	222	NA
PHYPSUEDO_012815	12647	206	NA
PHYPSUEDO_012816	260	12647	NA
PHYPSUEDO_012817	1526	260	NA
PHYPSUEDO_012818	572	1526	NA
PHYPSUEDO_012819	359	572	NA
PHYPSUEDO_012820	415	359	NA
PHYPSUEDO_012821	191	415	NA
PHYPSUEDO_012822	56	191	NA
PHYPSUEDO_012823	91	56	RXLR
PHYPSUEDO_012824	285	91	NA
PHYPSUEDO_012825	3973	285	NA
PHYPSUEDO_012826	154	3973	NA
PHYPSUEDO_012827	310	154	NA
PHYPSUEDO_012828	67	310	NA
PHYPSUEDO_012829	120	67	NA
PHYPSUEDO_012830	121	120	NA
PHYPSUEDO_012831	5594	121	NA
PHYPSUEDO_012832	1422	5594	NA
PHYPSUEDO_012833	409	1422	NA
PHYPSUEDO_012834	NA	409	NA
PHYPSUEDO_012884	2708	NA	NA
PHYPSUEDO_012885	337	2708	NA
PHYPSUEDO_012886	168	337	NA
PHYPSUEDO_012887	158	168	NA
PHYPSUEDO_012888	1374	158	NA
PHYPSUEDO_012889	813	1374	NA
PHYPSUEDO_012890	497	813	NA
PHYPSUEDO_012891	1028	497	NA
PHYPSUEDO_012892	484	1028	NA
PHYPSUEDO_012893	427	484	NA
PHYPSUEDO_012894	859	427	NA
PHYPSUEDO_012895	940	859	NA
PHYPSUEDO_012896	2255	940	NA
PHYPSUEDO_012897	339	2255	NA
PHYPSUEDO_012898	10871	339	NA
PHYPSUEDO_012899	910	10871	NA
PHYPSUEDO_012900	525	910	NA
PHYPSUEDO_012901	155	525	NA
PHYPSUEDO_012902	188	155	NA
PHYPSUEDO_012903	913	188	NA
PHYPSUEDO_012904	5158	913	NA
PHYPSUEDO_012905	556	5158	NA
PHYPSUEDO_012906	2180	556	NA
PHYPSUEDO_012907	1412	2180	NA
PHYPSUEDO_012908	150	1412	NA
PHYPSUEDO_012909	1206	150	NA
PHYPSUEDO_012910	470	1206	NA
PHYPSUEDO_012911	186	470	NA
PHYPSUEDO_012912	411	186	NA
PHYPSUEDO_012913	235	411	NA
PHYPSUEDO_012914	191	235	NA
PHYPSUEDO_012915	13762	191	NA
PHYPSUEDO_012916	497	13762	NA
PHYPSUEDO_012917	381	497	NA
PHYPSUEDO_012918	2607	381	NA
PHYPSUEDO_012919	NA	2607	NA
PHYPSUEDO_012956	3027	NA	NA
PHYPSUEDO_012957	1195	3027	NA
PHYPSUEDO_012958	130	1195	NA
PHYPSUEDO_012959	101	130	NA
PHYPSUEDO_012960	219	101	NA
PHYPSUEDO_012961	314	219	NA
PHYPSUEDO_012962	443	314	NA
PHYPSUEDO_012963	1356	443	NA
PHYPSUEDO_012964	268	1356	NA
PHYPSUEDO_012965	109	268	NA
PHYPSUEDO_012966	271	109	NA
PHYPSUEDO_012967	53	271	NA
PHYPSUEDO_012968	58	53	NA
PHYPSUEDO_012969	76	58	NA
PHYPSUEDO_012970	176	76	NA
PHYPSUEDO_012971	332	176	NA
PHYPSUEDO_012972	137	332	NA
PHYPSUEDO_012973	3499	137	NA
PHYPSUEDO_012974	169	3499	NA
PHYPSUEDO_012975	507	169	NA
PHYPSUEDO_012976	294	507	NA
PHYPSUEDO_012977	69	294	NA
PHYPSUEDO_012978	141	69	NA
PHYPSUEDO_012979	934	141	NA
PHYPSUEDO_012980	185	934	RXLR
PHYPSUEDO_012981	221	185	NA
PHYPSUEDO_012982	933	221	NA
PHYPSUEDO_012983	641	933	NA
PHYPSUEDO_012984	407	641	NA
PHYPSUEDO_012985	1331	407	NA
PHYPSUEDO_012986	238	1331	NA
PHYPSUEDO_012987	16358	238	NA
PHYPSUEDO_012988	529	16358	NA
PHYPSUEDO_012989	226	529	NA
PHYPSUEDO_012990	116	226	NA
PHYPSUEDO_012991	763	116	NA
PHYPSUEDO_012992	1770	763	NA
PHYPSUEDO_012993	1172	1770	NA
PHYPSUEDO_012994	266	1172	NA
PHYPSUEDO_012995	380	266	NA
PHYPSUEDO_012996	694	380	NA
PHYPSUEDO_012997	1027	694	NA
PHYPSUEDO_012998	154	1027	NA
PHYPSUEDO_012999	38	154	NA
PHYPSUEDO_013000	5184	38	NA
PHYPSUEDO_013001	NA	5184	NA
PHYPSUEDO_013053	558	NA	NA
PHYPSUEDO_013054	134	558	NA
PHYPSUEDO_013055	224	134	NA
PHYPSUEDO_013056	121	224	NA
PHYPSUEDO_013057	166	121	NA
PHYPSUEDO_013058	307	166	NA
PHYPSUEDO_013059	147	307	NA
PHYPSUEDO_013060	206	147	NA
PHYPSUEDO_013061	245	206	NA
PHYPSUEDO_013062	353	245	NA
PHYPSUEDO_013063	1750	353	NA
PHYPSUEDO_013064	561	1750	NA
PHYPSUEDO_013065	28	561	NA
PHYPSUEDO_013066	336	28	NA
PHYPSUEDO_013067	4151	336	NA
PHYPSUEDO_013068	2045	4151	NA
PHYPSUEDO_013069	286	2045	NA
PHYPSUEDO_013070	104	286	NA
PHYPSUEDO_013071	748	104	NA
PHYPSUEDO_013072	1257	748	NA
PHYPSUEDO_013073	1579	1257	NA
PHYPSUEDO_013074	148	1579	NA
PHYPSUEDO_013075	196	148	NA
PHYPSUEDO_013076	86	196	NA
PHYPSUEDO_013077	749	86	NA
PHYPSUEDO_013078	170	749	NA
PHYPSUEDO_013079	321	170	NA
PHYPSUEDO_013080	381	321	NA
PHYPSUEDO_013081	500	381	NA
PHYPSUEDO_013082	49	500	NA
PHYPSUEDO_013083	829	49	NA
PHYPSUEDO_013084	14	829	NA
PHYPSUEDO_013085	538	14	NA
PHYPSUEDO_013086	497	538	NA
PHYPSUEDO_013087	2088	497	NA
PHYPSUEDO_013088	780	2088	NA
PHYPSUEDO_013089	89	780	NA
PHYPSUEDO_013090	252	89	NA
PHYPSUEDO_013091	191	252	NA
PHYPSUEDO_013092	873	191	NA
PHYPSUEDO_013093	199	873	NA
PHYPSUEDO_013094	87	199	NA
PHYPSUEDO_013095	162	87	NA
PHYPSUEDO_013096	256	162	NA
PHYPSUEDO_013097	220	256	NA
PHYPSUEDO_013098	229	220	NA
PHYPSUEDO_013099	108	229	NA
PHYPSUEDO_013100	113	108	NA
PHYPSUEDO_013101	184	113	NA
PHYPSUEDO_013102	691	184	NA
PHYPSUEDO_013103	42	691	NA
PHYPSUEDO_013104	1618	42	NA
PHYPSUEDO_013105	358	1618	NA
PHYPSUEDO_013106	118	358	NA
PHYPSUEDO_013107	228	118	NA
PHYPSUEDO_013108	602	228	NA
PHYPSUEDO_013109	NA	602	NA
PHYPSUEDO_013158	454	NA	NA
PHYPSUEDO_013159	211	454	NA
PHYPSUEDO_013160	648	211	NA
PHYPSUEDO_013161	138	648	NA
PHYPSUEDO_013162	155	138	NA
PHYPSUEDO_013163	23556	155	NA
PHYPSUEDO_013164	126	23556	NA
PHYPSUEDO_013165	1045	126	NA
PHYPSUEDO_013166	380	1045	NA
PHYPSUEDO_013167	895	380	NA
PHYPSUEDO_013168	411	895	NA
PHYPSUEDO_013169	180	411	NA
PHYPSUEDO_013170	206	180	NA
PHYPSUEDO_013171	677	206	NA
PHYPSUEDO_013172	50	677	NA
PHYPSUEDO_013173	806	50	NA
PHYPSUEDO_013174	233	806	NA
PHYPSUEDO_013175	154	233	NA
PHYPSUEDO_013176	101	154	NA
PHYPSUEDO_013177	133	101	NA
PHYPSUEDO_013178	860	133	NA
PHYPSUEDO_013179	244	860	NA
PHYPSUEDO_013180	1032	244	NA
PHYPSUEDO_013181	3381	1032	NA
PHYPSUEDO_013182	934	3381	NA
PHYPSUEDO_013183	102	934	NA
PHYPSUEDO_013184	2576	102	NA
PHYPSUEDO_013185	217	2576	NA
PHYPSUEDO_013186	13	217	NA
PHYPSUEDO_013187	5091	13	NA
PHYPSUEDO_013188	1129	5091	NA
PHYPSUEDO_013189	1361	1129	NA
PHYPSUEDO_013190	285	1361	NA
PHYPSUEDO_013191	310	285	NA
PHYPSUEDO_013192	136	310	NA
PHYPSUEDO_013193	664	136	NA
PHYPSUEDO_013194	270	664	NA
PHYPSUEDO_013195	1833	270	NA
PHYPSUEDO_013196	170	1833	NA
PHYPSUEDO_013197	62	170	NA
PHYPSUEDO_013198	884	62	NA
PHYPSUEDO_013199	NA	884	NA
PHYPSUEDO_013233	10512	NA	NA
PHYPSUEDO_013234	2005	10512	NA
PHYPSUEDO_013235	3552	2005	NA
PHYPSUEDO_013236	4068	3552	NA
PHYPSUEDO_013237	1375	4068	NA
PHYPSUEDO_013238	851	1375	NA
PHYPSUEDO_013239	1212	851	NA
PHYPSUEDO_013240	76	1212	NA
PHYPSUEDO_013241	67	76	NA
PHYPSUEDO_013242	229	67	NA
PHYPSUEDO_013243	540	229	NA
PHYPSUEDO_013244	172	540	NA
PHYPSUEDO_013245	132	172	NA
PHYPSUEDO_013246	316	132	NA
PHYPSUEDO_013247	578	316	NA
PHYPSUEDO_013248	136	578	NA
PHYPSUEDO_013249	415	136	NA
PHYPSUEDO_013250	367	415	NA
PHYPSUEDO_013251	20	367	NA
PHYPSUEDO_013252	149	20	NA
PHYPSUEDO_013253	64	149	NA
PHYPSUEDO_013254	13861	64	NA
PHYPSUEDO_013255	2262	13861	NA
PHYPSUEDO_013256	1100	2262	NA
PHYPSUEDO_013257	372	1100	NA
PHYPSUEDO_013258	156	372	NA
PHYPSUEDO_013259	1797	156	NA
PHYPSUEDO_013260	54	1797	NA
PHYPSUEDO_013261	1007	54	RXLR
PHYPSUEDO_013262	865	1007	NA
PHYPSUEDO_013263	949	865	NA
PHYPSUEDO_013264	183	949	NA
PHYPSUEDO_013265	1094	183	NA
PHYPSUEDO_013266	284	1094	NA
PHYPSUEDO_013267	302	284	NA
PHYPSUEDO_013268	576	302	NA
PHYPSUEDO_013269	686	576	NA
PHYPSUEDO_013270	124	686	NA
PHYPSUEDO_013271	762	124	NA
PHYPSUEDO_013272	396	762	NA
PHYPSUEDO_013273	192	396	NA
PHYPSUEDO_013274	127	192	NA
PHYPSUEDO_013275	187	127	NA
PHYPSUEDO_013276	265	187	NA
PHYPSUEDO_013277	95	265	NA
PHYPSUEDO_013278	129	95	NA
PHYPSUEDO_013279	96	129	NA
PHYPSUEDO_013280	218	96	NA
PHYPSUEDO_013281	250	218	NA
PHYPSUEDO_013282	NA	250	NA
PHYPSUEDO_013320	26	NA	NA
PHYPSUEDO_013321	195	26	NA
PHYPSUEDO_013322	937	195	NA
PHYPSUEDO_013323	359	937	NA
PHYPSUEDO_013324	831	359	NA
PHYPSUEDO_013325	237	831	NA
PHYPSUEDO_013326	548	237	NA
PHYPSUEDO_013327	50	548	NA
PHYPSUEDO_013328	219	50	NA
PHYPSUEDO_013329	952	219	NA
PHYPSUEDO_013330	1991	952	NA
PHYPSUEDO_013331	336	1991	NA
PHYPSUEDO_013332	1858	336	NA
PHYPSUEDO_013333	1050	1858	NA
PHYPSUEDO_013334	1584	1050	NA
PHYPSUEDO_013335	2076	1584	NA
PHYPSUEDO_013336	362	2076	NA
PHYPSUEDO_013337	224	362	NA
PHYPSUEDO_013338	1634	224	NA
PHYPSUEDO_013339	291	1634	NA
PHYPSUEDO_013340	778	291	NA
PHYPSUEDO_013341	292	778	NA
PHYPSUEDO_013342	419	292	NA
PHYPSUEDO_013343	488	419	NA
PHYPSUEDO_013344	227	488	NA
PHYPSUEDO_013345	1999	227	NA
PHYPSUEDO_013346	364	1999	NA
PHYPSUEDO_013347	898	364	NA
PHYPSUEDO_013348	297	898	NA
PHYPSUEDO_013349	215	297	NA
PHYPSUEDO_013350	3692	215	NA
PHYPSUEDO_013351	4598	3692	NA
PHYPSUEDO_013352	2097	4598	NA
PHYPSUEDO_013353	441	2097	NA
PHYPSUEDO_013354	251	441	NA
PHYPSUEDO_013355	628	251	NA
PHYPSUEDO_013356	398	628	NA
PHYPSUEDO_013357	113	398	NA
PHYPSUEDO_013358	966	113	RXLR
PHYPSUEDO_013359	162	966	NA
PHYPSUEDO_013360	1108	162	NA
PHYPSUEDO_013361	2553	1108	NA
PHYPSUEDO_013362	373	2553	NA
PHYPSUEDO_013363	728	373	NA
PHYPSUEDO_013364	414	728	NA
PHYPSUEDO_013365	828	414	NA
PHYPSUEDO_013366	1028	828	NA
PHYPSUEDO_013367	NA	1028	NA
PHYPSUEDO_013527	1056	NA	RXLR
PHYPSUEDO_013528	142	1056	NA
PHYPSUEDO_013529	225	142	NA
PHYPSUEDO_013530	6717	225	NA
PHYPSUEDO_013531	3755	6717	NA
PHYPSUEDO_013532	8203	3755	NA
PHYPSUEDO_013533	93	8203	NA
PHYPSUEDO_013534	202	93	NA
PHYPSUEDO_013535	735	202	NA
PHYPSUEDO_013536	3364	735	NA
PHYPSUEDO_013537	5676	3364	NA
PHYPSUEDO_013538	419	5676	NA
PHYPSUEDO_013539	1708	419	NA
PHYPSUEDO_013540	452	1708	NA
PHYPSUEDO_013541	1030	452	NA
PHYPSUEDO_013542	563	1030	NA
PHYPSUEDO_013543	193	563	NA
PHYPSUEDO_013544	166	193	NA
PHYPSUEDO_013545	299	166	NA
PHYPSUEDO_013546	50	299	NA
PHYPSUEDO_013547	277	50	NA
PHYPSUEDO_013548	1307	277	NA
PHYPSUEDO_013549	660	1307	NA
PHYPSUEDO_013550	164	660	NA
PHYPSUEDO_013551	216	164	NA
PHYPSUEDO_013552	1708	216	NA
PHYPSUEDO_013553	13002	1708	NA
PHYPSUEDO_013554	1792	13002	NA
PHYPSUEDO_013555	2906	1792	NA
PHYPSUEDO_013556	1144	2906	NA
PHYPSUEDO_013557	1042	1144	NA
PHYPSUEDO_013558	927	1042	NA
PHYPSUEDO_013559	7470	927	NA
PHYPSUEDO_013560	4379	7470	NA
PHYPSUEDO_013561	1338	4379	NA
PHYPSUEDO_013562	NA	1338	NA
PHYPSUEDO_013597	518	NA	NA
PHYPSUEDO_013598	1531	518	NA
PHYPSUEDO_013599	2136	1531	NA
PHYPSUEDO_013600	2098	2136	NA
PHYPSUEDO_013601	11073	2098	NA
PHYPSUEDO_013602	292	11073	NA
PHYPSUEDO_013603	33	292	NA
PHYPSUEDO_013604	128	33	NA
PHYPSUEDO_013605	157	128	NA
PHYPSUEDO_013606	184	157	NA
PHYPSUEDO_013607	220	184	NA
PHYPSUEDO_013608	1563	220	NA
PHYPSUEDO_013609	176	1563	NA
PHYPSUEDO_013610	1340	176	NA
PHYPSUEDO_013611	470	1340	NA
PHYPSUEDO_013612	297	470	NA
PHYPSUEDO_013613	211	297	NA
PHYPSUEDO_013614	320	211	NA
PHYPSUEDO_013615	753	320	NA
PHYPSUEDO_013616	299	753	NA
PHYPSUEDO_013617	222	299	NA
PHYPSUEDO_013618	194	222	NA
PHYPSUEDO_013619	431	194	NA
PHYPSUEDO_013620	560	431	NA
PHYPSUEDO_013621	203	560	NA
PHYPSUEDO_013622	272	203	NA
PHYPSUEDO_013623	479	272	NA
PHYPSUEDO_013624	162	479	NA
PHYPSUEDO_013625	139	162	NA
PHYPSUEDO_013626	163	139	NA
PHYPSUEDO_013627	601	163	NA
PHYPSUEDO_013628	343	601	NA
PHYPSUEDO_013629	202	343	NA
PHYPSUEDO_013630	535	202	NA
PHYPSUEDO_013631	414	535	NA
PHYPSUEDO_013632	445	414	NA
PHYPSUEDO_013633	25544	445	NA
PHYPSUEDO_013634	NA	25544	NA
PHYPSUEDO_013669	1474	NA	NA
PHYPSUEDO_013670	94	1474	NA
PHYPSUEDO_013671	189	94	NA
PHYPSUEDO_013672	790	189	NA
PHYPSUEDO_013673	158	790	NA
PHYPSUEDO_013674	1441	158	NA
PHYPSUEDO_013675	751	1441	NA
PHYPSUEDO_013676	954	751	NA
PHYPSUEDO_013677	190	954	NA
PHYPSUEDO_013678	21780	190	NA
PHYPSUEDO_013679	276	21780	NA
PHYPSUEDO_013680	17987	276	NA
PHYPSUEDO_013681	1552	17987	NA
PHYPSUEDO_013682	2856	1552	NA
PHYPSUEDO_013683	284	2856	NA
PHYPSUEDO_013684	23	284	NA
PHYPSUEDO_013685	67	23	NA
PHYPSUEDO_013686	4400	67	NA
PHYPSUEDO_013687	1106	4400	RXLR
PHYPSUEDO_013688	5047	1106	NA
PHYPSUEDO_013689	1774	5047	NA
PHYPSUEDO_013690	617	1774	NA
PHYPSUEDO_013691	770	617	NA
PHYPSUEDO_013692	573	770	NA
PHYPSUEDO_013693	662	573	NA
PHYPSUEDO_013694	703	662	NA
PHYPSUEDO_013695	91	703	NA
PHYPSUEDO_013696	1024	91	NA
PHYPSUEDO_013697	10601	1024	NA
PHYPSUEDO_013698	NA	10601	RXLR
PHYPSUEDO_013730	80	NA	NA
PHYPSUEDO_013731	287	80	NA
PHYPSUEDO_013732	80	287	NA
PHYPSUEDO_013733	206	80	NA
PHYPSUEDO_013734	65	206	NA
PHYPSUEDO_013735	180	65	NA
PHYPSUEDO_013736	30	180	NA
PHYPSUEDO_013737	413	30	NA
PHYPSUEDO_013738	129	413	NA
PHYPSUEDO_013739	6275	129	NA
PHYPSUEDO_013740	3918	6275	NA
PHYPSUEDO_013741	188	3918	NA
PHYPSUEDO_013742	298	188	NA
PHYPSUEDO_013743	184	298	NA
PHYPSUEDO_013744	313	184	NA
PHYPSUEDO_013745	13345	313	NA
PHYPSUEDO_013746	14188	13345	NA
PHYPSUEDO_013747	575	14188	NA
PHYPSUEDO_013748	260	575	NA
PHYPSUEDO_013749	847	260	NA
PHYPSUEDO_013750	180	847	NA
PHYPSUEDO_013751	254	180	NA
PHYPSUEDO_013752	383	254	NA
PHYPSUEDO_013753	1087	383	NA
PHYPSUEDO_013754	1078	1087	NA
PHYPSUEDO_013755	1120	1078	NA
PHYPSUEDO_013756	144	1120	NA
PHYPSUEDO_013757	994	144	NA
PHYPSUEDO_013758	1172	994	NA
PHYPSUEDO_013759	356	1172	NA
PHYPSUEDO_013760	1627	356	NA
PHYPSUEDO_013761	553	1627	NA
PHYPSUEDO_013762	415	553	NA
PHYPSUEDO_013763	3945	415	NA
PHYPSUEDO_013764	NA	3945	NA
PHYPSUEDO_013800	1175	NA	NA
PHYPSUEDO_013801	150	1175	NA
PHYPSUEDO_013802	183	150	NA
PHYPSUEDO_013803	97	183	NA
PHYPSUEDO_013804	149	97	NA
PHYPSUEDO_013805	87	149	NA
PHYPSUEDO_013806	7908	87	NA
PHYPSUEDO_013807	100	7908	NA
PHYPSUEDO_013808	2558	100	NA
PHYPSUEDO_013809	73	2558	NA
PHYPSUEDO_013810	212	73	NA
PHYPSUEDO_013811	21	212	NA
PHYPSUEDO_013812	1140	21	NA
PHYPSUEDO_013813	253	1140	NA
PHYPSUEDO_013814	308	253	NA
PHYPSUEDO_013815	162	308	NA
PHYPSUEDO_013816	8317	162	NA
PHYPSUEDO_013817	234	8317	NA
PHYPSUEDO_013818	205	234	NA
PHYPSUEDO_013819	124	205	NA
PHYPSUEDO_013820	238	124	NA
PHYPSUEDO_013821	97	238	NA
PHYPSUEDO_013822	67	97	NA
PHYPSUEDO_013823	156	67	NA
PHYPSUEDO_013824	288	156	NA
PHYPSUEDO_013825	151	288	NA
PHYPSUEDO_013826	141	151	NA
PHYPSUEDO_013827	914	141	NA
PHYPSUEDO_013828	313	914	NA
PHYPSUEDO_013829	2397	313	NA
PHYPSUEDO_013830	7822	2397	NA
PHYPSUEDO_013831	1985	7822	NA
PHYPSUEDO_013832	218	1985	NA
PHYPSUEDO_013833	336	218	NA
PHYPSUEDO_013834	426	336	NA
PHYPSUEDO_013835	882	426	NA
PHYPSUEDO_013836	1910	882	NA
PHYPSUEDO_013837	2548	1910	NA
PHYPSUEDO_013838	510	2548	NA
PHYPSUEDO_013839	170	510	NA
PHYPSUEDO_013840	NA	170	NA
PHYPSUEDO_013857	227	NA	NA
PHYPSUEDO_013858	255	227	NA
PHYPSUEDO_013859	1149	255	NA
PHYPSUEDO_013860	475	1149	NA
PHYPSUEDO_013861	111	475	NA
PHYPSUEDO_013862	342	111	NA
PHYPSUEDO_013863	579	342	NA
PHYPSUEDO_013864	123	579	NA
PHYPSUEDO_013865	75	123	RXLR
PHYPSUEDO_013866	2042	75	NA
PHYPSUEDO_013867	126	2042	NA
PHYPSUEDO_013868	176	126	NA
PHYPSUEDO_013869	192	176	NA
PHYPSUEDO_013870	378	192	NA
PHYPSUEDO_013871	992	378	NA
PHYPSUEDO_013872	199	992	NA
PHYPSUEDO_013873	733	199	NA
PHYPSUEDO_013874	207	733	NA
PHYPSUEDO_013875	227	207	NA
PHYPSUEDO_013876	1084	227	NA
PHYPSUEDO_013877	105	1084	NA
PHYPSUEDO_013878	206	105	NA
PHYPSUEDO_013879	733	206	NA
PHYPSUEDO_013880	858	733	NA
PHYPSUEDO_013881	108	858	NA
PHYPSUEDO_013882	408	108	NA
PHYPSUEDO_013883	3947	408	NA
PHYPSUEDO_013884	2675	3947	NA
PHYPSUEDO_013885	377	2675	NA
PHYPSUEDO_013886	61	377	NA
PHYPSUEDO_013887	216	61	NA
PHYPSUEDO_013888	99	216	NA
PHYPSUEDO_013889	383	99	NA
PHYPSUEDO_013890	175	383	NA
PHYPSUEDO_013891	1741	175	NA
PHYPSUEDO_013892	229	1741	NA
PHYPSUEDO_013893	413	229	NA
PHYPSUEDO_013894	1003	413	NA
PHYPSUEDO_013895	49	1003	NA
PHYPSUEDO_013896	376	49	NA
PHYPSUEDO_013897	641	376	NA
PHYPSUEDO_013898	193	641	NA
PHYPSUEDO_013899	844	193	NA
PHYPSUEDO_013900	107	844	NA
PHYPSUEDO_013901	272	107	NA
PHYPSUEDO_013902	527	272	NA
PHYPSUEDO_013903	126	527	NA
PHYPSUEDO_013904	75	126	NA
PHYPSUEDO_013905	187	75	NA
PHYPSUEDO_013906	157	187	NA
PHYPSUEDO_013907	508	157	NA
PHYPSUEDO_013908	222	508	NA
PHYPSUEDO_013909	134	222	NA
PHYPSUEDO_013910	335	134	NA
PHYPSUEDO_013911	NA	335	NA
PHYPSUEDO_013938	254	NA	NA
PHYPSUEDO_013939	73	254	NA
PHYPSUEDO_013940	640	73	NA
PHYPSUEDO_013941	833	640	NA
PHYPSUEDO_013942	239	833	NA
PHYPSUEDO_013943	2171	239	NA
PHYPSUEDO_013944	439	2171	NA
PHYPSUEDO_013945	1446	439	NA
PHYPSUEDO_013946	410	1446	NA
PHYPSUEDO_013947	488	410	NA
PHYPSUEDO_013948	1374	488	NA
PHYPSUEDO_013949	489	1374	NA
PHYPSUEDO_013950	332	489	NA
PHYPSUEDO_013951	295	332	NA
PHYPSUEDO_013952	986	295	NA
PHYPSUEDO_013953	2677	986	NA
PHYPSUEDO_013954	1779	2677	NA
PHYPSUEDO_013955	2390	1779	NA
PHYPSUEDO_013956	704	2390	NA
PHYPSUEDO_013957	207	704	NA
PHYPSUEDO_013958	599	207	NA
PHYPSUEDO_013959	489	599	NA
PHYPSUEDO_013960	6150	489	NA
PHYPSUEDO_013961	179	6150	NA
PHYPSUEDO_013962	4204	179	NA
PHYPSUEDO_013963	2129	4204	RXLR
PHYPSUEDO_013964	161	2129	NA
PHYPSUEDO_013965	171	161	NA
PHYPSUEDO_013966	372	171	NA
PHYPSUEDO_013967	64	372	NA
PHYPSUEDO_013968	154	64	NA
PHYPSUEDO_013969	1342	154	NA
PHYPSUEDO_013970	453	1342	NA
PHYPSUEDO_013971	566	453	NA
PHYPSUEDO_013972	207	566	NA
PHYPSUEDO_013973	1834	207	NA
PHYPSUEDO_013974	792	1834	NA
PHYPSUEDO_013975	1201	792	NA
PHYPSUEDO_013976	312	1201	NA
PHYPSUEDO_013977	1396	312	NA
PHYPSUEDO_013978	2106	1396	RXLR
PHYPSUEDO_013979	335	2106	NA
PHYPSUEDO_013980	33	335	NA
PHYPSUEDO_013981	1947	33	NA
PHYPSUEDO_013982	1036	1947	NA
PHYPSUEDO_013983	265	1036	NA
PHYPSUEDO_013984	173	265	NA
PHYPSUEDO_013985	348	173	NA
PHYPSUEDO_013986	108	348	NA
PHYPSUEDO_013987	132	108	NA
PHYPSUEDO_013988	455	132	NA
PHYPSUEDO_013989	213	455	NA
PHYPSUEDO_013990	NA	213	NA
PHYPSUEDO_014009	2128	NA	NA
PHYPSUEDO_014010	171	2128	NA
PHYPSUEDO_014011	96	171	NA
PHYPSUEDO_014012	98	96	NA
PHYPSUEDO_014013	147	98	NA
PHYPSUEDO_014014	1394	147	NA
PHYPSUEDO_014015	1227	1394	NA
PHYPSUEDO_014016	527	1227	NA
PHYPSUEDO_014017	96	527	NA
PHYPSUEDO_014018	253	96	NA
PHYPSUEDO_014019	106	253	NA
PHYPSUEDO_014020	320	106	NA
PHYPSUEDO_014021	210	320	NA
PHYPSUEDO_014022	187	210	NA
PHYPSUEDO_014023	135	187	NA
PHYPSUEDO_014024	221	135	NA
PHYPSUEDO_014025	182	221	NA
PHYPSUEDO_014026	98	182	NA
PHYPSUEDO_014027	170	98	NA
PHYPSUEDO_014028	131	170	NA
PHYPSUEDO_014029	513	131	NA
PHYPSUEDO_014030	291	513	NA
PHYPSUEDO_014031	175	291	NA
PHYPSUEDO_014032	624	175	NA
PHYPSUEDO_014033	292	624	NA
PHYPSUEDO_014034	158	292	NA
PHYPSUEDO_014035	209	158	NA
PHYPSUEDO_014036	719	209	NA
PHYPSUEDO_014037	202	719	NA
PHYPSUEDO_014038	194	202	NA
PHYPSUEDO_014039	289	194	NA
PHYPSUEDO_014040	231	289	NA
PHYPSUEDO_014041	127	231	NA
PHYPSUEDO_014042	692	127	NA
PHYPSUEDO_014043	89	692	NA
PHYPSUEDO_014044	1101	89	NA
