geneid	fiveprime	threeprime	Class
PHYBOEH_009151	1560	1484	NA
PHYBOEH_009152	2941	1560	NA
PHYBOEH_009153	179	2941	NA
PHYBOEH_009154	2301	179	NA
PHYBOEH_009155	4465	2301	NA
PHYBOEH_009156	4063	4465	NA
PHYBOEH_009157	292	4063	NA
PHYBOEH_009158	NA	292	NA
PHYBOEH_009194	4125	NA	NA
PHYBOEH_009195	269	4125	NA
PHYBOEH_009196	83	269	NA
PHYBOEH_009197	1263	83	NA
PHYBOEH_009198	83	1263	NA
PHYBOEH_009199	114	83	NA
PHYBOEH_009200	275	114	NA
PHYBOEH_009201	481	275	NA
PHYBOEH_009202	453	481	NA
PHYBOEH_009203	545	453	NA
PHYBOEH_009204	1721	545	BUSCO
PHYBOEH_009205	268	1721	NA
PHYBOEH_009206	183	268	NA
PHYBOEH_009207	94	183	NA
PHYBOEH_009208	635	94	NA
PHYBOEH_009209	266	635	NA
PHYBOEH_009210	2854	266	NA
PHYBOEH_009211	806	2854	NA
PHYBOEH_009212	852	806	NA
PHYBOEH_009213	366	852	NA
PHYBOEH_009214	149	366	NA
PHYBOEH_009215	4184	149	NA
PHYBOEH_009216	231	4184	NA
PHYBOEH_009217	205	231	NA
PHYBOEH_009218	2116	205	NA
PHYBOEH_009219	1640	2116	NA
PHYBOEH_009220	361	1640	NA
PHYBOEH_009221	265	361	NA
PHYBOEH_009222	681	265	NA
PHYBOEH_009223	501	681	NA
PHYBOEH_009224	1475	501	NA
PHYBOEH_009225	1139	1475	NA
PHYBOEH_009226	559	1139	NA
PHYBOEH_009227	160	559	NA
PHYBOEH_009228	3918	160	NA
PHYBOEH_009229	2888	3918	NA
PHYBOEH_009230	301	2888	NA
PHYBOEH_009231	978	301	NA
PHYBOEH_009232	165	978	NA
PHYBOEH_009233	93	165	NA
PHYBOEH_009234	555	93	NA
PHYBOEH_009235	310	555	NA
PHYBOEH_009236	269	310	NA
PHYBOEH_009237	NA	269	NA
PHYBOEH_009273	101	NA	NA
PHYBOEH_009274	219	101	NA
PHYBOEH_009275	3209	219	NA
PHYBOEH_009276	200	3209	NA
PHYBOEH_009277	4935	200	NA
PHYBOEH_009278	197	4935	NA
PHYBOEH_009279	1517	197	NA
PHYBOEH_009280	202	1517	NA
PHYBOEH_009281	129	202	NA
PHYBOEH_009282	2439	129	NA
PHYBOEH_009283	661	2439	NA
PHYBOEH_009284	566	661	NA
PHYBOEH_009285	43	566	NA
PHYBOEH_009286	1036	43	NA
PHYBOEH_009287	326	1036	NA
PHYBOEH_009288	675	326	NA
PHYBOEH_009289	320	675	NA
PHYBOEH_009290	134	320	NA
PHYBOEH_009291	233	134	NA
PHYBOEH_009292	3349	233	NA
PHYBOEH_009293	160	3349	NA
PHYBOEH_009294	2207	160	NA
PHYBOEH_009295	106	2207	NA
PHYBOEH_009296	2834	106	NA
PHYBOEH_009297	3549	2834	NA
PHYBOEH_009298	3462	3549	NA
PHYBOEH_009299	329	3462	NA
PHYBOEH_009300	302	329	NA
PHYBOEH_009301	4971	302	NA
PHYBOEH_009302	2604	4971	NA
PHYBOEH_009303	176	2604	NA
PHYBOEH_009304	1075	176	NA
PHYBOEH_009305	247	1075	NA
PHYBOEH_009306	NA	247	NA
PHYBOEH_009363	345	NA	NA
PHYBOEH_009364	6927	345	NA
PHYBOEH_009365	486	6927	NA
PHYBOEH_009366	243	486	NA
PHYBOEH_009367	43	243	NA
PHYBOEH_009368	1612	43	NA
PHYBOEH_009369	312	1612	NA
PHYBOEH_009370	312	312	NA
PHYBOEH_009371	771	312	NA
PHYBOEH_009372	832	771	NA
PHYBOEH_009373	1499	832	NA
PHYBOEH_009374	3593	1499	NA
PHYBOEH_009375	294	3593	NA
PHYBOEH_009376	300	294	BUSCO
PHYBOEH_009377	388	300	NA
PHYBOEH_009378	212	388	NA
PHYBOEH_009379	224	212	NA
PHYBOEH_009380	186	224	NA
PHYBOEH_009381	6922	186	NA
PHYBOEH_009382	546	6922	NA
PHYBOEH_009383	576	546	NA
PHYBOEH_009384	416	576	NA
PHYBOEH_009385	1495	416	NA
PHYBOEH_009386	791	1495	NA
PHYBOEH_009387	255	791	NA
PHYBOEH_009388	2164	255	NA
PHYBOEH_009389	1119	2164	NA
PHYBOEH_009390	8798	1119	NA
PHYBOEH_009391	479	8798	NA
PHYBOEH_009392	1408	479	NA
PHYBOEH_009393	139	1408	NA
PHYBOEH_009394	148	139	NA
PHYBOEH_009395	13888	148	NA
PHYBOEH_009396	90	13888	NA
PHYBOEH_009397	238	90	NA
PHYBOEH_009398	161	238	NA
PHYBOEH_009399	NA	161	NA
PHYBOEH_009523	284	NA	NA
PHYBOEH_009524	12277	284	NA
PHYBOEH_009525	225	12277	NA
PHYBOEH_009526	139	225	NA
PHYBOEH_009527	1805	139	NA
PHYBOEH_009528	672	1805	NA
PHYBOEH_009529	1463	672	NA
PHYBOEH_009530	620	1463	NA
PHYBOEH_009531	1327	620	NA
PHYBOEH_009532	2047	1327	NA
PHYBOEH_009533	543	2047	NA
PHYBOEH_009534	1463	543	NA
PHYBOEH_009535	562	1463	NA
PHYBOEH_009536	806	562	NA
PHYBOEH_009537	2056	806	NA
PHYBOEH_009538	3446	2056	NA
PHYBOEH_009539	1781	3446	NA
PHYBOEH_009540	5853	1781	NA
PHYBOEH_009541	1487	5853	NA
PHYBOEH_009542	638	1487	NA
PHYBOEH_009543	1583	638	NA
PHYBOEH_009544	447	1583	NA
PHYBOEH_009545	482	447	NA
PHYBOEH_009546	135	482	NA
PHYBOEH_009547	2453	135	NA
PHYBOEH_009548	352	2453	NA
PHYBOEH_009549	88	352	NA
PHYBOEH_009550	92	88	NA
PHYBOEH_009551	264	92	NA
PHYBOEH_009552	129	264	NA
PHYBOEH_009553	144	129	NA
PHYBOEH_009554	NA	144	NA
PHYBOEH_009591	313	NA	NA
PHYBOEH_009592	204	313	NA
PHYBOEH_009593	6871	204	NA
PHYBOEH_009594	273	6871	NA
PHYBOEH_009595	562	273	NA
PHYBOEH_009596	487	562	NA
PHYBOEH_009597	532	487	NA
PHYBOEH_009598	1672	532	NA
PHYBOEH_009599	440	1672	NA
PHYBOEH_009600	262	440	NA
PHYBOEH_009601	495	262	NA
PHYBOEH_009602	2482	495	NA
PHYBOEH_009603	1511	2482	NA
PHYBOEH_009604	1870	1511	RXLR
PHYBOEH_009605	1770	1870	RXLR
PHYBOEH_009606	234	1770	NA
PHYBOEH_009607	220	234	NA
PHYBOEH_009608	1698	220	NA
PHYBOEH_009609	14853	1698	RXLR
PHYBOEH_009610	294	14853	NA
PHYBOEH_009611	2098	294	NA
PHYBOEH_009612	1863	2098	NA
PHYBOEH_009613	2033	1863	NA
PHYBOEH_009614	634	2033	NA
PHYBOEH_009615	17180	634	NA
PHYBOEH_009616	309	17180	NA
PHYBOEH_009617	461	309	NA
PHYBOEH_009618	427	461	NA
PHYBOEH_009619	1163	427	NA
PHYBOEH_009620	4183	1163	NA
PHYBOEH_009621	992	4183	NA
PHYBOEH_009622	255	992	NA
PHYBOEH_009623	202	255	NA
PHYBOEH_009624	NA	202	NA
PHYBOEH_009675	229	NA	NA
PHYBOEH_009676	950	229	NA
PHYBOEH_009677	110	950	NA
PHYBOEH_009678	1588	110	NA
PHYBOEH_009679	251	1588	NA
PHYBOEH_009680	189	251	NA
PHYBOEH_009681	189	189	NA
PHYBOEH_009682	951	189	NA
PHYBOEH_009683	241	951	NA
PHYBOEH_009684	760	241	NA
PHYBOEH_009685	403	760	NA
PHYBOEH_009686	43	403	NA
PHYBOEH_009687	237	43	NA
PHYBOEH_009688	188	237	NA
PHYBOEH_009689	1577	188	NA
PHYBOEH_009690	1464	1577	NA
PHYBOEH_009691	154	1464	NA
PHYBOEH_009692	1698	154	NA
PHYBOEH_009693	2577	1698	NA
PHYBOEH_009694	241	2577	NA
PHYBOEH_009695	228	241	NA
PHYBOEH_009696	2366	228	NA
PHYBOEH_009697	1901	2366	NA
PHYBOEH_009698	55	1901	NA
PHYBOEH_009699	2509	55	NA
PHYBOEH_009700	96	2509	NA
PHYBOEH_009701	19617	96	NA
PHYBOEH_009702	91	19617	NA
PHYBOEH_009703	254	91	NA
PHYBOEH_009704	5182	254	NA
PHYBOEH_009705	1293	5182	NA
PHYBOEH_009706	1106	1293	NA
PHYBOEH_009707	517	1106	NA
PHYBOEH_009708	NA	517	NA
PHYBOEH_009758	638	NA	NA
PHYBOEH_009759	215	638	NA
PHYBOEH_009760	124	215	NA
PHYBOEH_009761	191	124	NA
PHYBOEH_009762	944	191	NA
PHYBOEH_009763	219	944	NA
PHYBOEH_009764	415	219	NA
PHYBOEH_009765	2961	415	NA
PHYBOEH_009766	1186	2961	NA
PHYBOEH_009767	776	1186	NA
PHYBOEH_009768	5982	776	NA
PHYBOEH_009769	3638	5982	NA
PHYBOEH_009770	456	3638	NA
PHYBOEH_009771	402	456	NA
PHYBOEH_009772	3759	402	NA
PHYBOEH_009773	1135	3759	NA
PHYBOEH_009774	1798	1135	NA
PHYBOEH_009775	69	1798	NA
PHYBOEH_009776	45	69	BUSCO
PHYBOEH_009777	91	45	NA
PHYBOEH_009778	1324	91	NA
PHYBOEH_009779	3025	1324	NA
PHYBOEH_009780	2210	3025	NA
PHYBOEH_009781	4335	2210	NA
PHYBOEH_009782	1380	4335	NA
PHYBOEH_009783	1083	1380	NA
PHYBOEH_009784	7209	1083	NA
PHYBOEH_009785	1054	7209	NA
PHYBOEH_009786	NA	1054	NA
PHYBOEH_009820	41	NA	NA
PHYBOEH_009821	5301	41	NA
PHYBOEH_009822	613	5301	NA
PHYBOEH_009823	806	613	NA
PHYBOEH_009824	432	806	NA
PHYBOEH_009825	2046	432	NA
PHYBOEH_009826	27281	2046	NA
PHYBOEH_009827	745	27281	NA
PHYBOEH_009828	95	745	NA
PHYBOEH_009829	2899	95	NA
PHYBOEH_009830	854	2899	NA
PHYBOEH_009831	1063	854	NA
PHYBOEH_009832	223	1063	NA
PHYBOEH_009833	1002	223	NA
PHYBOEH_009834	1441	1002	NA
PHYBOEH_009835	1490	1441	NA
PHYBOEH_009836	502	1490	NA
PHYBOEH_009837	142	502	NA
PHYBOEH_009838	163	142	NA
PHYBOEH_009839	446	163	NA
PHYBOEH_009840	593	446	NA
PHYBOEH_009841	9259	593	NA
PHYBOEH_009842	225	9259	NA
PHYBOEH_009843	153	225	NA
PHYBOEH_009844	106	153	NA
PHYBOEH_009845	NA	106	NA
PHYBOEH_009896	226	NA	NA
PHYBOEH_009897	144	226	NA
PHYBOEH_009898	3677	144	NA
PHYBOEH_009899	2159	3677	NA
PHYBOEH_009900	220	2159	NA
PHYBOEH_009901	59	220	NA
PHYBOEH_009902	189	59	NA
PHYBOEH_009903	216	189	NA
PHYBOEH_009904	189	216	BUSCO
PHYBOEH_009905	138	189	NA
PHYBOEH_009906	284	138	NA
PHYBOEH_009907	192	284	NA
PHYBOEH_009908	108	192	NA
PHYBOEH_009909	706	108	NA
PHYBOEH_009910	654	706	NA
PHYBOEH_009911	11962	654	NA
PHYBOEH_009912	595	11962	NA
PHYBOEH_009913	988	595	NA
PHYBOEH_009914	121	988	NA
PHYBOEH_009915	425	121	NA
PHYBOEH_009916	2582	425	NA
PHYBOEH_009917	404	2582	NA
PHYBOEH_009918	127	404	NA
PHYBOEH_009919	6456	127	NA
PHYBOEH_009920	371	6456	NA
PHYBOEH_009921	426	371	NA
PHYBOEH_009922	296	426	BUSCO
PHYBOEH_009923	211	296	NA
PHYBOEH_009924	2720	211	NA
PHYBOEH_009925	814	2720	NA
PHYBOEH_009926	634	814	NA
PHYBOEH_009927	720	634	NA
PHYBOEH_009928	1440	720	NA
PHYBOEH_009929	791	1440	NA
PHYBOEH_009930	1390	791	NA
PHYBOEH_009931	156	1390	RXLR
PHYBOEH_009932	NA	156	NA
PHYBOEH_009960	582	NA	NA
PHYBOEH_009961	100	582	NA
PHYBOEH_009962	175	100	NA
PHYBOEH_009963	354	175	NA
PHYBOEH_009964	3988	354	NA
PHYBOEH_009965	339	3988	NA
PHYBOEH_009966	378	339	NA
PHYBOEH_009967	833	378	NA
PHYBOEH_009968	573	833	NA
PHYBOEH_009969	1706	573	NA
PHYBOEH_009970	916	1706	NA
PHYBOEH_009971	5415	916	NA
PHYBOEH_009972	1057	5415	NA
PHYBOEH_009973	211	1057	NA
PHYBOEH_009974	1544	211	NA
PHYBOEH_009975	111	1544	NA
PHYBOEH_009976	165	111	NA
PHYBOEH_009977	165	165	NA
PHYBOEH_009978	4824	165	NA
PHYBOEH_009979	167	4824	NA
PHYBOEH_009980	285	167	NA
PHYBOEH_009981	210	285	NA
PHYBOEH_009982	269	210	NA
PHYBOEH_009983	2838	269	NA
PHYBOEH_009984	118	2838	NA
PHYBOEH_009985	494	118	NA
PHYBOEH_009986	2540	494	NA
PHYBOEH_009987	708	2540	NA
PHYBOEH_009988	220	708	NA
PHYBOEH_009989	267	220	NA
PHYBOEH_009990	81	267	NA
PHYBOEH_009991	470	81	NA
PHYBOEH_009992	90	470	NA
PHYBOEH_009993	789	90	NA
PHYBOEH_009994	698	789	NA
PHYBOEH_009995	36	698	NA
PHYBOEH_009996	1698	36	NA
PHYBOEH_009997	NA	1698	NA
PHYBOEH_010032	954	NA	NA
PHYBOEH_010033	312	954	NA
PHYBOEH_010034	127	312	NA
PHYBOEH_010035	233	127	NA
PHYBOEH_010036	147	233	NA
PHYBOEH_010037	152	147	NA
PHYBOEH_010038	591	152	NA
PHYBOEH_010039	633	591	NA
PHYBOEH_010040	12	633	NA
PHYBOEH_010041	633	12	NA
PHYBOEH_010042	73	633	NA
PHYBOEH_010043	3754	73	NA
PHYBOEH_010044	2467	3754	NA
PHYBOEH_010045	2350	2467	NA
PHYBOEH_010046	105	2350	NA
PHYBOEH_010047	87	105	NA
PHYBOEH_010048	2491	87	NA
PHYBOEH_010049	245	2491	NA
PHYBOEH_010050	808	245	NA
PHYBOEH_010051	2095	808	NA
PHYBOEH_010052	340	2095	NA
PHYBOEH_010053	1180	340	NA
PHYBOEH_010054	105	1180	NA
PHYBOEH_010055	1354	105	NA
PHYBOEH_010056	195	1354	NA
PHYBOEH_010057	1570	195	NA
PHYBOEH_010058	2916	1570	NA
PHYBOEH_010059	254	2916	NA
PHYBOEH_010060	226	254	NA
PHYBOEH_010061	297	226	NA
PHYBOEH_010062	291	297	BUSCO
PHYBOEH_010063	596	291	NA
PHYBOEH_010064	986	596	NA
PHYBOEH_010065	1192	986	NA
PHYBOEH_010066	260	1192	NA
PHYBOEH_010067	3756	260	NA
PHYBOEH_010068	97	3756	NA
PHYBOEH_010069	129	97	NA
PHYBOEH_010070	338	129	NA
PHYBOEH_010071	NA	338	NA
PHYBOEH_010105	220	NA	NA
PHYBOEH_010106	1311	220	NA
PHYBOEH_010107	131	1311	NA
PHYBOEH_010108	115	131	BUSCO
PHYBOEH_010109	2510	115	NA
PHYBOEH_010110	262	2510	NA
PHYBOEH_010111	809	262	NA
PHYBOEH_010112	1522	809	NA
PHYBOEH_010113	154	1522	NA
PHYBOEH_010114	29	154	NA
PHYBOEH_010115	439	29	NA
PHYBOEH_010116	321	439	NA
PHYBOEH_010117	575	321	NA
PHYBOEH_010118	131	575	NA
PHYBOEH_010119	104	131	NA
PHYBOEH_010120	816	104	NA
PHYBOEH_010121	436	816	NA
PHYBOEH_010122	148	436	NA
PHYBOEH_010123	1893	148	NA
PHYBOEH_010124	786	1893	NA
PHYBOEH_010125	277	786	NA
PHYBOEH_010126	186	277	NA
PHYBOEH_010127	445	186	NA
PHYBOEH_010128	2153	445	NA
PHYBOEH_010129	1119	2153	NA
PHYBOEH_010130	3839	1119	NA
PHYBOEH_010131	77	3839	NA
PHYBOEH_010132	2438	77	NA
PHYBOEH_010133	828	2438	NA
PHYBOEH_010134	131	828	NA
PHYBOEH_010135	1368	131	NA
PHYBOEH_010136	199	1368	NA
PHYBOEH_010137	67	199	NA
PHYBOEH_010138	268	67	NA
PHYBOEH_010139	234	268	NA
PHYBOEH_010140	168	234	NA
PHYBOEH_010141	507	168	NA
PHYBOEH_010142	2856	507	NA
PHYBOEH_010143	227	2856	NA
PHYBOEH_010144	NA	227	NA
PHYBOEH_010179	404	NA	NA
PHYBOEH_010180	429	404	NA
PHYBOEH_010181	308	429	NA
PHYBOEH_010182	7278	308	NA
PHYBOEH_010183	2551	7278	NA
PHYBOEH_010184	149	2551	NA
PHYBOEH_010185	2967	149	NA
PHYBOEH_010186	552	2967	NA
PHYBOEH_010187	2164	552	NA
PHYBOEH_010188	413	2164	NA
PHYBOEH_010189	2360	413	NA
PHYBOEH_010190	763	2360	NA
PHYBOEH_010191	123	763	NA
PHYBOEH_010192	191	123	NA
PHYBOEH_010193	797	191	NA
PHYBOEH_010194	3377	797	NA
PHYBOEH_010195	2255	3377	NA
PHYBOEH_010196	111	2255	NA
PHYBOEH_010197	4623	111	NA
PHYBOEH_010198	288	4623	NA
PHYBOEH_010199	2769	288	NA
PHYBOEH_010200	790	2769	NA
PHYBOEH_010201	6200	790	NA
PHYBOEH_010202	2199	6200	NA
PHYBOEH_010203	1293	2199	NA
PHYBOEH_010204	1344	1293	NA
PHYBOEH_010205	5260	1344	NA
PHYBOEH_010206	734	5260	NA
PHYBOEH_010207	103	734	NA
PHYBOEH_010208	383	103	NA
PHYBOEH_010209	461	383	NA
PHYBOEH_010210	NA	461	NA
PHYBOEH_010333	2888	NA	NA
PHYBOEH_010334	117	2888	NA
PHYBOEH_010335	3356	117	NA
PHYBOEH_010336	1006	3356	NA
PHYBOEH_010337	285	1006	NA
PHYBOEH_010338	414	285	NA
PHYBOEH_010339	25	414	NA
PHYBOEH_010340	5314	25	NA
PHYBOEH_010341	7303	5314	NA
PHYBOEH_010342	194	7303	NA
PHYBOEH_010343	226	194	NA
PHYBOEH_010344	232	226	NA
PHYBOEH_010345	264	232	NA
PHYBOEH_010346	203	264	BUSCO
PHYBOEH_010347	571	203	NA
PHYBOEH_010348	1671	571	NA
PHYBOEH_010349	206	1671	NA
PHYBOEH_010350	359	206	NA
PHYBOEH_010351	148	359	NA
PHYBOEH_010352	236	148	BUSCO
PHYBOEH_010353	86	236	NA
PHYBOEH_010354	2137	86	NA
PHYBOEH_010355	4499	2137	NA
PHYBOEH_010356	1160	4499	NA
PHYBOEH_010357	820	1160	NA
PHYBOEH_010358	211	820	BUSCO
PHYBOEH_010359	1601	211	NA
PHYBOEH_010360	174	1601	NA
PHYBOEH_010361	1761	174	NA
PHYBOEH_010362	196	1761	NA
PHYBOEH_010363	234	196	NA
PHYBOEH_010364	96	234	NA
PHYBOEH_010365	751	96	NA
PHYBOEH_010366	379	751	NA
PHYBOEH_010367	166	379	NA
PHYBOEH_010368	NA	166	NA
PHYBOEH_010412	228	NA	NA
PHYBOEH_010413	5145	228	NA
PHYBOEH_010414	415	5145	NA
PHYBOEH_010415	194	415	NA
PHYBOEH_010416	1943	194	NA
PHYBOEH_010417	377	1943	NA
PHYBOEH_010418	127	377	NA
PHYBOEH_010419	393	127	NA
PHYBOEH_010420	137	393	NA
PHYBOEH_010421	310	137	NA
PHYBOEH_010422	1868	310	NA
PHYBOEH_010423	1127	1868	NA
PHYBOEH_010424	256	1127	NA
PHYBOEH_010425	388	256	NA
PHYBOEH_010426	3068	388	NA
PHYBOEH_010427	1186	3068	NA
PHYBOEH_010428	91	1186	RXLR
PHYBOEH_010429	380	91	NA
PHYBOEH_010430	957	380	NA
PHYBOEH_010431	151	957	NA
PHYBOEH_010432	194	151	NA
PHYBOEH_010433	125	194	NA
PHYBOEH_010434	1788	125	NA
PHYBOEH_010435	1216	1788	NA
PHYBOEH_010436	537	1216	NA
PHYBOEH_010437	6227	537	NA
PHYBOEH_010438	151	6227	NA
PHYBOEH_010439	839	151	NA
PHYBOEH_010440	79	839	NA
PHYBOEH_010441	1293	79	NA
PHYBOEH_010442	113	1293	NA
PHYBOEH_010443	3640	113	NA
PHYBOEH_010444	143	3640	NA
PHYBOEH_010445	165	143	NA
PHYBOEH_010446	593	165	NA
PHYBOEH_010447	243	593	NA
PHYBOEH_010448	652	243	NA
PHYBOEH_010449	648	652	NA
PHYBOEH_010450	NA	648	NA
PHYBOEH_010491	3739	NA	NA
PHYBOEH_010492	1280	3739	NA
PHYBOEH_010493	20991	1280	NA
PHYBOEH_010494	366	20991	NA
PHYBOEH_010495	2913	366	NA
PHYBOEH_010496	80	2913	NA
PHYBOEH_010497	478	80	NA
PHYBOEH_010498	347	478	NA
PHYBOEH_010499	327	347	NA
PHYBOEH_010500	545	327	NA
PHYBOEH_010501	250	545	NA
PHYBOEH_010502	1464	250	NA
PHYBOEH_010503	107	1464	NA
PHYBOEH_010504	3885	107	NA
PHYBOEH_010505	230	3885	NA
PHYBOEH_010506	189	230	NA
PHYBOEH_010507	256	189	NA
PHYBOEH_010508	990	256	NA
PHYBOEH_010509	246	990	BUSCO
PHYBOEH_010510	68	246	NA
PHYBOEH_010511	230	68	NA
PHYBOEH_010512	224	230	NA
PHYBOEH_010513	723	224	NA
PHYBOEH_010514	236	723	NA
PHYBOEH_010515	433	236	NA
PHYBOEH_010516	183	433	NA
PHYBOEH_010517	967	183	NA
PHYBOEH_010518	511	967	NA
PHYBOEH_010519	283	511	NA
PHYBOEH_010520	926	283	NA
PHYBOEH_010521	325	926	NA
PHYBOEH_010522	NA	325	NA
PHYBOEH_010558	1402	NA	NA
PHYBOEH_010559	1119	1402	NA
PHYBOEH_010560	908	1119	NA
PHYBOEH_010561	1245	908	NA
PHYBOEH_010562	310	1245	NA
PHYBOEH_010563	2921	310	NA
PHYBOEH_010564	3549	2921	NA
PHYBOEH_010565	2783	3549	NA
PHYBOEH_010566	2366	2783	NA
PHYBOEH_010567	448	2366	NA
PHYBOEH_010568	200	448	NA
PHYBOEH_010569	7059	200	NA
PHYBOEH_010570	62	7059	NA
PHYBOEH_010571	108	62	NA
PHYBOEH_010572	138	108	NA
PHYBOEH_010573	1152	138	NA
PHYBOEH_010574	1057	1152	NA
PHYBOEH_010575	179	1057	NA
PHYBOEH_010576	150	179	NA
PHYBOEH_010577	3450	150	NA
PHYBOEH_010578	232	3450	NA
PHYBOEH_010579	114	232	NA
PHYBOEH_010580	1523	114	NA
PHYBOEH_010581	356	1523	NA
PHYBOEH_010582	866	356	NA
PHYBOEH_010583	2947	866	NA
PHYBOEH_010584	2300	2947	NA
PHYBOEH_010585	188	2300	NA
PHYBOEH_010586	587	188	RXLR
PHYBOEH_010587	9571	587	NA
PHYBOEH_010588	3717	9571	NA
PHYBOEH_010589	5681	3717	NA
PHYBOEH_010590	NA	5681	NA
PHYBOEH_010626	3117	NA	NA
PHYBOEH_010627	166	3117	NA
PHYBOEH_010628	606	166	NA
PHYBOEH_010629	427	606	NA
PHYBOEH_010630	268	427	NA
PHYBOEH_010631	178	268	NA
PHYBOEH_010632	182	178	NA
PHYBOEH_010633	106	182	NA
PHYBOEH_010634	5505	106	NA
PHYBOEH_010635	242	5505	NA
PHYBOEH_010636	252	242	NA
PHYBOEH_010637	200	252	NA
PHYBOEH_010638	1403	200	NA
PHYBOEH_010639	112	1403	NA
PHYBOEH_010640	140	112	NA
PHYBOEH_010641	188	140	BUSCO
PHYBOEH_010642	766	188	NA
PHYBOEH_010643	986	766	NA
PHYBOEH_010644	1312	986	NA
PHYBOEH_010645	418	1312	NA
PHYBOEH_010646	1399	418	NA
PHYBOEH_010647	1328	1399	NA
PHYBOEH_010648	265	1328	NA
PHYBOEH_010649	940	265	NA
PHYBOEH_010650	144	940	NA
PHYBOEH_010651	277	144	NA
PHYBOEH_010652	148	277	NA
PHYBOEH_010653	459	148	NA
PHYBOEH_010654	184	459	NA
PHYBOEH_010655	5860	184	NA
PHYBOEH_010656	289	5860	NA
PHYBOEH_010657	1113	289	NA
PHYBOEH_010658	419	1113	NA
PHYBOEH_010659	1846	419	NA
PHYBOEH_010660	148	1846	NA
PHYBOEH_010661	376	148	NA
PHYBOEH_010662	139	376	NA
PHYBOEH_010663	1286	139	NA
PHYBOEH_010664	1350	1286	NA
PHYBOEH_010665	1481	1350	NA
PHYBOEH_010666	NA	1481	NA
PHYBOEH_010688	645	NA	NA
PHYBOEH_010689	267	645	NA
PHYBOEH_010690	198	267	NA
PHYBOEH_010691	153	198	NA
PHYBOEH_010692	2035	153	NA
PHYBOEH_010693	960	2035	NA
PHYBOEH_010694	1673	960	NA
PHYBOEH_010695	1822	1673	NA
PHYBOEH_010696	275	1822	NA
PHYBOEH_010697	4834	275	NA
PHYBOEH_010698	7607	4834	NA
PHYBOEH_010699	963	7607	NA
PHYBOEH_010700	153	963	NA
PHYBOEH_010701	848	153	NA
PHYBOEH_010702	439	848	NA
PHYBOEH_010703	516	439	NA
PHYBOEH_010704	463	516	NA
PHYBOEH_010705	1298	463	NA
PHYBOEH_010706	113	1298	NA
PHYBOEH_010707	277	113	NA
PHYBOEH_010708	287	277	NA
PHYBOEH_010709	247	287	NA
PHYBOEH_010710	610	247	NA
PHYBOEH_010711	133	610	NA
PHYBOEH_010712	1312	133	NA
PHYBOEH_010713	72	1312	NA
PHYBOEH_010714	248	72	NA
PHYBOEH_010715	217	248	NA
PHYBOEH_010716	256	217	NA
PHYBOEH_010717	1464	256	NA
PHYBOEH_010718	719	1464	NA
PHYBOEH_010719	316	719	NA
PHYBOEH_010720	2964	316	NA
PHYBOEH_010721	51	2964	NA
PHYBOEH_010722	680	51	NA
PHYBOEH_010723	632	680	NA
PHYBOEH_010724	NA	632	NA
PHYBOEH_010744	2464	NA	NA
PHYBOEH_010745	862	2464	NA
PHYBOEH_010746	476	862	NA
PHYBOEH_010747	1539	476	NA
PHYBOEH_010748	303	1539	NA
PHYBOEH_010749	654	303	NA
PHYBOEH_010750	156	654	NA
PHYBOEH_010751	333	156	NA
PHYBOEH_010752	830	333	NA
PHYBOEH_010753	118	830	NA
PHYBOEH_010754	476	118	NA
PHYBOEH_010755	215	476	NA
PHYBOEH_010756	147	215	NA
PHYBOEH_010757	3554	147	NA
PHYBOEH_010758	5613	3554	NA
PHYBOEH_010759	226	5613	NA
PHYBOEH_010760	140	226	NA
PHYBOEH_010761	133	140	NA
PHYBOEH_010762	23	133	NA
PHYBOEH_010763	602	23	NA
PHYBOEH_010764	1755	602	NA
PHYBOEH_010765	516	1755	NA
PHYBOEH_010766	514	516	NA
PHYBOEH_010767	1116	514	NA
PHYBOEH_010768	1255	1116	NA
PHYBOEH_010769	802	1255	NA
PHYBOEH_010770	783	802	NA
PHYBOEH_010771	241	783	NA
PHYBOEH_010772	83	241	NA
PHYBOEH_010773	1005	83	NA
PHYBOEH_010774	1595	1005	NA
PHYBOEH_010775	265	1595	NA
PHYBOEH_010776	1513	265	NA
PHYBOEH_010777	420	1513	NA
PHYBOEH_010778	707	420	NA
PHYBOEH_010779	695	707	NA
PHYBOEH_010780	285	695	NA
PHYBOEH_010781	102	285	NA
PHYBOEH_010782	981	102	NA
PHYBOEH_010783	2859	981	NA
PHYBOEH_010784	200	2859	NA
PHYBOEH_010785	1571	200	NA
PHYBOEH_010786	225	1571	NA
PHYBOEH_010787	1234	225	BUSCO
PHYBOEH_010788	471	1234	NA
PHYBOEH_010789	806	471	NA
PHYBOEH_010790	5275	806	NA
PHYBOEH_010791	749	5275	NA
PHYBOEH_010792	5295	749	NA
PHYBOEH_010793	NA	5295	NA
PHYBOEH_010828	314	NA	NA
PHYBOEH_010829	469	314	NA
PHYBOEH_010830	420	469	NA
PHYBOEH_010831	588	420	NA
PHYBOEH_010832	1284	588	NA
PHYBOEH_010833	2099	1284	NA
PHYBOEH_010834	263	2099	NA
PHYBOEH_010835	1139	263	NA
PHYBOEH_010836	746	1139	NA
PHYBOEH_010837	597	746	NA
PHYBOEH_010838	426	597	NA
PHYBOEH_010839	284	426	NA
