#ID	Whisson2007
PHYSUEDO_004502-T1	neither
PHYSUEDO_004503-T1	neither
PHYSUEDO_004504-T1	neither
PHYSUEDO_004505-T1	neither
PHYSUEDO_004506-T1	neither
PHYSUEDO_004507-T1	neither
PHYSUEDO_004508-T1	neither
PHYSUEDO_004509-T1	neither
PHYSUEDO_004510-T1	neither
PHYSUEDO_004511-T1	neither
PHYSUEDO_004512-T1	neither
PHYSUEDO_004513-T1	neither
PHYSUEDO_004514-T1	neither
PHYSUEDO_004515-T1	neither
PHYSUEDO_004516-T1	neither
PHYSUEDO_004517-T1	neither
PHYSUEDO_004518-T1	neither
PHYSUEDO_004519-T1	neither
PHYSUEDO_004520-T1	neither
PHYSUEDO_004521-T1	neither
PHYSUEDO_004522-T1	neither
PHYSUEDO_004523-T1	neither
PHYSUEDO_004524-T1	neither
PHYSUEDO_004525-T1	neither
PHYSUEDO_004526-T1	neither
PHYSUEDO_004527-T1	neither
PHYSUEDO_004528-T1	neither
PHYSUEDO_004529-T1	neither
PHYSUEDO_004530-T1	neither
PHYSUEDO_004531-T1	neither
PHYSUEDO_004532-T1	neither
PHYSUEDO_004533-T1	neither
PHYSUEDO_004534-T1	neither
PHYSUEDO_004535-T1	neither
PHYSUEDO_004536-T1	neither
PHYSUEDO_004537-T1	neither
PHYSUEDO_004538-T1	neither
PHYSUEDO_004539-T1	neither
PHYSUEDO_004540-T1	neither
PHYSUEDO_004541-T1	neither
PHYSUEDO_004542-T1	neither
PHYSUEDO_004543-T1	neither
PHYSUEDO_004544-T1	neither
PHYSUEDO_004545-T1	neither
PHYSUEDO_004546-T1	neither
PHYSUEDO_004547-T1	neither
PHYSUEDO_004548-T1	neither
PHYSUEDO_004549-T1	neither
PHYSUEDO_004550-T1	neither
PHYSUEDO_004551-T1	neither
PHYSUEDO_004552-T1	neither
PHYSUEDO_004553-T1	neither
PHYSUEDO_004554-T1	neither
PHYSUEDO_004555-T1	neither
PHYSUEDO_004556-T1	neither
PHYSUEDO_004557-T1	neither
PHYSUEDO_004558-T1	neither
PHYSUEDO_004559-T1	neither
PHYSUEDO_004560-T1	neither
PHYSUEDO_004561-T1	neither
PHYSUEDO_004562-T1	neither
PHYSUEDO_004563-T1	neither
PHYSUEDO_004564-T1	neither
PHYSUEDO_004565-T1	neither
PHYSUEDO_004566-T1	neither
PHYSUEDO_004567-T1	neither
PHYSUEDO_004568-T1	neither
PHYSUEDO_004569-T1	neither
PHYSUEDO_004570-T1	neither
PHYSUEDO_004571-T1	neither
PHYSUEDO_004572-T1	neither
PHYSUEDO_004573-T1	neither
PHYSUEDO_004574-T1	neither
PHYSUEDO_004575-T1	neither
PHYSUEDO_004576-T1	neither
PHYSUEDO_004577-T1	neither
PHYSUEDO_004578-T1	neither
PHYSUEDO_004579-T1	neither
PHYSUEDO_004580-T1	neither
PHYSUEDO_004581-T1	neither
PHYSUEDO_004582-T1	neither
PHYSUEDO_004583-T1	neither
PHYSUEDO_004584-T1	neither
PHYSUEDO_004585-T1	neither
PHYSUEDO_004586-T1	neither
PHYSUEDO_004587-T1	neither
PHYSUEDO_004588-T1	neither
PHYSUEDO_004589-T1	neither
PHYSUEDO_004590-T1	neither
PHYSUEDO_004591-T1	neither
PHYSUEDO_004592-T1	neither
PHYSUEDO_004593-T1	neither
PHYSUEDO_004594-T1	neither
PHYSUEDO_004595-T1	neither
PHYSUEDO_004596-T1	neither
PHYSUEDO_004597-T1	neither
PHYSUEDO_004598-T1	neither
PHYSUEDO_004599-T1	neither
PHYSUEDO_004600-T1	neither
PHYSUEDO_004601-T1	neither
PHYSUEDO_004602-T1	neither
PHYSUEDO_004603-T1	neither
PHYSUEDO_004604-T1	neither
PHYSUEDO_004605-T1	neither
PHYSUEDO_004606-T1	neither
PHYSUEDO_004607-T1	neither
PHYSUEDO_004608-T1	neither
PHYSUEDO_004609-T1	neither
PHYSUEDO_004610-T1	neither
PHYSUEDO_004611-T1	neither
PHYSUEDO_004612-T1	neither
PHYSUEDO_004613-T1	neither
PHYSUEDO_004614-T1	neither
PHYSUEDO_004615-T1	neither
PHYSUEDO_004616-T1	neither
PHYSUEDO_004617-T1	neither
PHYSUEDO_004618-T1	neither
PHYSUEDO_004619-T1	neither
PHYSUEDO_004620-T1	neither
PHYSUEDO_004621-T1	neither
PHYSUEDO_004622-T1	neither
PHYSUEDO_004623-T1	neither
PHYSUEDO_004624-T1	neither
PHYSUEDO_004625-T1	neither
PHYSUEDO_004626-T1	neither
PHYSUEDO_004627-T1	neither
PHYSUEDO_004628-T1	neither
PHYSUEDO_004629-T1	neither
PHYSUEDO_004630-T1	neither
PHYSUEDO_004631-T1	neither
PHYSUEDO_004632-T1	neither
PHYSUEDO_004633-T1	neither
PHYSUEDO_004634-T1	neither
PHYSUEDO_004635-T1	neither
PHYSUEDO_004636-T1	neither
PHYSUEDO_004637-T1	neither
PHYSUEDO_004638-T1	neither
PHYSUEDO_004639-T1	neither
PHYSUEDO_004640-T1	neither
PHYSUEDO_004641-T1	neither
PHYSUEDO_004642-T1	neither
PHYSUEDO_004643-T1	neither
PHYSUEDO_004644-T1	neither
PHYSUEDO_004645-T1	neither
PHYSUEDO_004646-T1	neither
PHYSUEDO_004647-T1	neither
PHYSUEDO_004648-T1	neither
PHYSUEDO_004649-T1	neither
PHYSUEDO_004650-T1	neither
PHYSUEDO_004651-T1	neither
PHYSUEDO_004652-T1	neither
PHYSUEDO_004653-T1	neither
PHYSUEDO_004654-T1	neither
PHYSUEDO_004655-T1	neither
PHYSUEDO_004656-T1	neither
PHYSUEDO_004657-T1	neither
PHYSUEDO_004658-T1	neither
PHYSUEDO_004659-T1	neither
PHYSUEDO_004660-T1	neither
PHYSUEDO_004661-T1	neither
PHYSUEDO_004662-T1	neither
PHYSUEDO_004663-T1	neither
PHYSUEDO_004664-T1	neither
PHYSUEDO_004665-T1	neither
PHYSUEDO_004666-T1	neither
PHYSUEDO_004667-T1	neither
PHYSUEDO_004668-T1	neither
PHYSUEDO_004669-T1	neither
PHYSUEDO_004670-T1	Y
PHYSUEDO_004671-T1	neither
PHYSUEDO_004672-T1	neither
PHYSUEDO_004673-T1	neither
PHYSUEDO_004674-T1	neither
PHYSUEDO_004675-T1	neither
PHYSUEDO_004676-T1	neither
PHYSUEDO_004677-T1	neither
PHYSUEDO_004678-T1	neither
PHYSUEDO_004679-T1	neither
PHYSUEDO_004680-T1	neither
PHYSUEDO_004681-T1	neither
PHYSUEDO_004682-T1	neither
PHYSUEDO_004683-T1	neither
PHYSUEDO_004684-T1	neither
PHYSUEDO_004685-T1	neither
PHYSUEDO_004686-T1	neither
PHYSUEDO_004687-T1	neither
PHYSUEDO_004688-T1	neither
PHYSUEDO_004689-T1	neither
PHYSUEDO_004690-T1	neither
PHYSUEDO_004691-T1	neither
PHYSUEDO_004692-T1	neither
PHYSUEDO_004693-T1	neither
PHYSUEDO_004694-T1	neither
PHYSUEDO_004695-T1	neither
PHYSUEDO_004696-T1	neither
PHYSUEDO_004697-T1	neither
PHYSUEDO_004698-T1	Y
PHYSUEDO_004699-T1	hmm
PHYSUEDO_004700-T1	neither
PHYSUEDO_004701-T1	neither
PHYSUEDO_004702-T1	neither
PHYSUEDO_004703-T1	neither
PHYSUEDO_004704-T1	neither
PHYSUEDO_004705-T1	neither
PHYSUEDO_004706-T1	neither
PHYSUEDO_004707-T1	neither
PHYSUEDO_004708-T1	neither
PHYSUEDO_004709-T1	neither
PHYSUEDO_004715-T1	neither
PHYSUEDO_004716-T1	neither
PHYSUEDO_004717-T1	neither
PHYSUEDO_004718-T1	neither
PHYSUEDO_004719-T1	neither
PHYSUEDO_004720-T1	neither
PHYSUEDO_004721-T1	neither
PHYSUEDO_004722-T1	neither
PHYSUEDO_004723-T1	neither
PHYSUEDO_004724-T1	neither
PHYSUEDO_004725-T1	neither
PHYSUEDO_004726-T1	neither
PHYSUEDO_004727-T1	neither
PHYSUEDO_004728-T1	neither
PHYSUEDO_004729-T1	neither
PHYSUEDO_004730-T1	neither
PHYSUEDO_004731-T1	neither
PHYSUEDO_004732-T1	neither
PHYSUEDO_004733-T1	neither
PHYSUEDO_004734-T1	neither
PHYSUEDO_004735-T1	neither
PHYSUEDO_004736-T1	neither
PHYSUEDO_004737-T1	neither
PHYSUEDO_004738-T1	neither
PHYSUEDO_004739-T1	neither
PHYSUEDO_004742-T1	neither
PHYSUEDO_004743-T1	neither
PHYSUEDO_004744-T1	neither
PHYSUEDO_004745-T1	neither
PHYSUEDO_004746-T1	neither
PHYSUEDO_004747-T1	neither
PHYSUEDO_004748-T1	neither
PHYSUEDO_004749-T1	neither
PHYSUEDO_004750-T1	neither
PHYSUEDO_004751-T1	neither
PHYSUEDO_004752-T1	neither
PHYSUEDO_004753-T1	neither
PHYSUEDO_004754-T1	neither
PHYSUEDO_004755-T1	neither
PHYSUEDO_004756-T1	neither
PHYSUEDO_004757-T1	neither
PHYSUEDO_004758-T1	neither
PHYSUEDO_004759-T1	neither
PHYSUEDO_004760-T1	neither
PHYSUEDO_004761-T1	neither
PHYSUEDO_004762-T1	neither
PHYSUEDO_004763-T1	neither
PHYSUEDO_004764-T1	neither
PHYSUEDO_004765-T1	neither
PHYSUEDO_004771-T1	neither
PHYSUEDO_004772-T1	neither
PHYSUEDO_004773-T1	neither
PHYSUEDO_004774-T1	neither
PHYSUEDO_004775-T1	neither
PHYSUEDO_004776-T1	neither
PHYSUEDO_004777-T1	neither
PHYSUEDO_004778-T1	neither
PHYSUEDO_004779-T1	neither
PHYSUEDO_004780-T1	neither
PHYSUEDO_004781-T1	neither
PHYSUEDO_004782-T1	neither
PHYSUEDO_004783-T1	neither
PHYSUEDO_004784-T1	neither
PHYSUEDO_004785-T1	neither
PHYSUEDO_004786-T1	neither
PHYSUEDO_004787-T1	neither
PHYSUEDO_004788-T1	neither
PHYSUEDO_004789-T1	neither
PHYSUEDO_004790-T1	neither
PHYSUEDO_004791-T1	neither
PHYSUEDO_004792-T1	neither
PHYSUEDO_004793-T1	neither
PHYSUEDO_004794-T1	neither
PHYSUEDO_004795-T1	neither
PHYSUEDO_004796-T1	neither
PHYSUEDO_004797-T1	neither
PHYSUEDO_004798-T1	neither
PHYSUEDO_004799-T1	neither
PHYSUEDO_004800-T1	neither
PHYSUEDO_004801-T1	neither
PHYSUEDO_004802-T1	neither
PHYSUEDO_004803-T1	neither
PHYSUEDO_004804-T1	neither
PHYSUEDO_004805-T1	neither
PHYSUEDO_004806-T1	neither
PHYSUEDO_004807-T1	neither
PHYSUEDO_004809-T1	neither
PHYSUEDO_004811-T1	neither
PHYSUEDO_004812-T1	neither
PHYSUEDO_004813-T1	neither
PHYSUEDO_004814-T1	neither
PHYSUEDO_004815-T1	neither
PHYSUEDO_004816-T1	neither
PHYSUEDO_004817-T1	neither
PHYSUEDO_004818-T1	neither
PHYSUEDO_004819-T1	neither
PHYSUEDO_004820-T1	neither
PHYSUEDO_004821-T1	neither
PHYSUEDO_004822-T1	neither
PHYSUEDO_004823-T1	neither
PHYSUEDO_004824-T1	neither
PHYSUEDO_004825-T1	neither
PHYSUEDO_004826-T1	neither
PHYSUEDO_004827-T1	neither
PHYSUEDO_004828-T1	neither
PHYSUEDO_004829-T1	neither
PHYSUEDO_004830-T1	neither
PHYSUEDO_004831-T1	neither
PHYSUEDO_004832-T1	neither
PHYSUEDO_004834-T1	neither
PHYSUEDO_004835-T1	neither
PHYSUEDO_004836-T1	neither
PHYSUEDO_004837-T1	neither
PHYSUEDO_004838-T1	neither
PHYSUEDO_004839-T1	neither
PHYSUEDO_004840-T1	neither
PHYSUEDO_004841-T1	neither
PHYSUEDO_004842-T1	neither
PHYSUEDO_004843-T1	neither
PHYSUEDO_004844-T1	neither
PHYSUEDO_004845-T1	neither
PHYSUEDO_004846-T1	neither
PHYSUEDO_004847-T1	neither
PHYSUEDO_004848-T1	neither
PHYSUEDO_004849-T1	neither
PHYSUEDO_004850-T1	neither
PHYSUEDO_004851-T1	neither
PHYSUEDO_004852-T1	neither
PHYSUEDO_004853-T1	neither
PHYSUEDO_004854-T1	neither
PHYSUEDO_004855-T1	neither
PHYSUEDO_004857-T1	neither
PHYSUEDO_004858-T1	neither
PHYSUEDO_004859-T1	neither
PHYSUEDO_004860-T1	neither
PHYSUEDO_004861-T1	neither
PHYSUEDO_004862-T1	neither
PHYSUEDO_004863-T1	neither
PHYSUEDO_004864-T1	neither
PHYSUEDO_004865-T1	neither
PHYSUEDO_004866-T1	neither
PHYSUEDO_004867-T1	neither
PHYSUEDO_004868-T1	neither
PHYSUEDO_004869-T1	neither
PHYSUEDO_004870-T1	neither
PHYSUEDO_004871-T1	neither
PHYSUEDO_004874-T1	neither
PHYSUEDO_004875-T1	neither
PHYSUEDO_004876-T1	neither
PHYSUEDO_004877-T1	neither
PHYSUEDO_004878-T1	neither
PHYSUEDO_004879-T1	neither
PHYSUEDO_004880-T1	neither
PHYSUEDO_004881-T1	neither
PHYSUEDO_004882-T1	neither
PHYSUEDO_004883-T1	neither
PHYSUEDO_004884-T1	neither
PHYSUEDO_004885-T1	neither
PHYSUEDO_004886-T1	neither
PHYSUEDO_004887-T1	neither
PHYSUEDO_004888-T1	neither
PHYSUEDO_004889-T1	neither
PHYSUEDO_004890-T1	neither
PHYSUEDO_004891-T1	neither
PHYSUEDO_004892-T1	neither
PHYSUEDO_004893-T1	neither
PHYSUEDO_004894-T1	neither
PHYSUEDO_004895-T1	neither
PHYSUEDO_004896-T1	neither
PHYSUEDO_004897-T1	neither
PHYSUEDO_004899-T1	neither
PHYSUEDO_004900-T1	neither
PHYSUEDO_004901-T1	neither
PHYSUEDO_004902-T1	neither
PHYSUEDO_004903-T1	neither
PHYSUEDO_004904-T1	neither
PHYSUEDO_004905-T1	neither
PHYSUEDO_004906-T1	neither
PHYSUEDO_004907-T1	neither
PHYSUEDO_004908-T1	neither
PHYSUEDO_004909-T1	neither
PHYSUEDO_004910-T1	neither
PHYSUEDO_004911-T1	neither
PHYSUEDO_004912-T1	neither
PHYSUEDO_004913-T1	neither
PHYSUEDO_004914-T1	neither
PHYSUEDO_004915-T1	neither
PHYSUEDO_004916-T1	neither
PHYSUEDO_004917-T1	neither
PHYSUEDO_004918-T1	neither
PHYSUEDO_004919-T1	neither
PHYSUEDO_004920-T1	neither
PHYSUEDO_004921-T1	neither
PHYSUEDO_004922-T1	neither
PHYSUEDO_004923-T1	neither
PHYSUEDO_004924-T1	neither
PHYSUEDO_004925-T1	neither
PHYSUEDO_004926-T1	neither
PHYSUEDO_004927-T1	neither
PHYSUEDO_004928-T1	neither
PHYSUEDO_004929-T1	neither
PHYSUEDO_004930-T1	neither
PHYSUEDO_004931-T1	neither
PHYSUEDO_004932-T1	neither
PHYSUEDO_004933-T1	neither
PHYSUEDO_004934-T1	neither
PHYSUEDO_004935-T1	neither
PHYSUEDO_004936-T1	neither
PHYSUEDO_004937-T1	neither
PHYSUEDO_004938-T1	neither
PHYSUEDO_004939-T1	neither
PHYSUEDO_004940-T1	neither
PHYSUEDO_004941-T1	neither
PHYSUEDO_004942-T1	neither
PHYSUEDO_004943-T1	neither
PHYSUEDO_004944-T1	neither
PHYSUEDO_004945-T1	neither
PHYSUEDO_004946-T1	neither
PHYSUEDO_004947-T1	neither
PHYSUEDO_004948-T1	neither
PHYSUEDO_004949-T1	neither
PHYSUEDO_004950-T1	neither
PHYSUEDO_004951-T1	neither
PHYSUEDO_004952-T1	neither
PHYSUEDO_004953-T1	neither
PHYSUEDO_004954-T1	neither
PHYSUEDO_004955-T1	neither
PHYSUEDO_004956-T1	neither
PHYSUEDO_004957-T1	neither
PHYSUEDO_004958-T1	neither
PHYSUEDO_004959-T1	neither
PHYSUEDO_004960-T1	neither
PHYSUEDO_004961-T1	neither
PHYSUEDO_004962-T1	neither
PHYSUEDO_004963-T1	neither
PHYSUEDO_004964-T1	neither
PHYSUEDO_004965-T1	neither
PHYSUEDO_004966-T1	neither
PHYSUEDO_004967-T1	neither
PHYSUEDO_004968-T1	neither
PHYSUEDO_004969-T1	neither
PHYSUEDO_004970-T1	neither
PHYSUEDO_004971-T1	neither
PHYSUEDO_004972-T1	neither
PHYSUEDO_004973-T1	neither
PHYSUEDO_004974-T1	neither
PHYSUEDO_004975-T1	neither
PHYSUEDO_004976-T1	neither
PHYSUEDO_004977-T1	neither
PHYSUEDO_004978-T1	neither
PHYSUEDO_004979-T1	neither
PHYSUEDO_004980-T1	neither
PHYSUEDO_004981-T1	neither
PHYSUEDO_004982-T1	neither
PHYSUEDO_004983-T1	neither
PHYSUEDO_004984-T1	neither
PHYSUEDO_004985-T1	neither
PHYSUEDO_004986-T1	neither
PHYSUEDO_004987-T1	neither
PHYSUEDO_004988-T1	neither
PHYSUEDO_004989-T1	neither
PHYSUEDO_004990-T1	neither
PHYSUEDO_004991-T1	neither
PHYSUEDO_004992-T1	neither
PHYSUEDO_004993-T1	neither
PHYSUEDO_004994-T1	neither
PHYSUEDO_004995-T1	neither
PHYSUEDO_004996-T1	neither
PHYSUEDO_004997-T1	neither
PHYSUEDO_004998-T1	neither
PHYSUEDO_004999-T1	neither
PHYSUEDO_005000-T1	neither
PHYSUEDO_005001-T1	neither
PHYSUEDO_005002-T1	neither
PHYSUEDO_005003-T1	neither
PHYSUEDO_005004-T1	neither
PHYSUEDO_005005-T1	neither
PHYSUEDO_005006-T1	neither
PHYSUEDO_005007-T1	neither
PHYSUEDO_005008-T1	neither
PHYSUEDO_005009-T1	neither
PHYSUEDO_005010-T1	neither
PHYSUEDO_005011-T1	neither
PHYSUEDO_005012-T1	neither
PHYSUEDO_005013-T1	neither
PHYSUEDO_005014-T1	neither
PHYSUEDO_005015-T1	neither
PHYSUEDO_005016-T1	neither
PHYSUEDO_005017-T1	neither
PHYSUEDO_005018-T1	neither
PHYSUEDO_005019-T1	neither
PHYSUEDO_005020-T1	neither
PHYSUEDO_005021-T1	neither
PHYSUEDO_005022-T1	neither
PHYSUEDO_005023-T1	neither
PHYSUEDO_005024-T1	neither
PHYSUEDO_005025-T1	neither
PHYSUEDO_005026-T1	neither
PHYSUEDO_005027-T1	neither
PHYSUEDO_005028-T1	neither
PHYSUEDO_005029-T1	neither
PHYSUEDO_005030-T1	neither
PHYSUEDO_005031-T1	neither
PHYSUEDO_005032-T1	neither
PHYSUEDO_005033-T1	neither
PHYSUEDO_005034-T1	neither
PHYSUEDO_005035-T1	neither
PHYSUEDO_005036-T1	neither
PHYSUEDO_005037-T1	neither
PHYSUEDO_005038-T1	neither
PHYSUEDO_005039-T1	neither
PHYSUEDO_005040-T1	neither
PHYSUEDO_005041-T1	neither
PHYSUEDO_005042-T1	neither
PHYSUEDO_005043-T1	neither
PHYSUEDO_005044-T1	neither
PHYSUEDO_005045-T1	neither
PHYSUEDO_005046-T1	neither
PHYSUEDO_005047-T1	neither
PHYSUEDO_005048-T1	neither
PHYSUEDO_005049-T1	neither
PHYSUEDO_005050-T1	neither
PHYSUEDO_005051-T1	neither
PHYSUEDO_005052-T1	neither
PHYSUEDO_005053-T1	neither
PHYSUEDO_005054-T1	neither
PHYSUEDO_005055-T1	neither
PHYSUEDO_005056-T1	neither
PHYSUEDO_005057-T1	neither
PHYSUEDO_005058-T1	neither
PHYSUEDO_005059-T1	neither
PHYSUEDO_005061-T1	neither
PHYSUEDO_005062-T1	hmm
PHYSUEDO_005063-T1	neither
PHYSUEDO_005064-T1	neither
PHYSUEDO_005065-T1	neither
PHYSUEDO_005066-T1	neither
PHYSUEDO_005067-T1	neither
PHYSUEDO_005068-T1	neither
PHYSUEDO_005069-T1	neither
PHYSUEDO_005070-T1	neither
PHYSUEDO_005071-T1	neither
PHYSUEDO_005072-T1	neither
PHYSUEDO_005073-T1	neither
PHYSUEDO_005074-T1	neither
PHYSUEDO_005075-T1	neither
PHYSUEDO_005076-T1	neither
PHYSUEDO_005077-T1	neither
PHYSUEDO_005078-T1	neither
PHYSUEDO_005079-T1	neither
PHYSUEDO_005080-T1	neither
PHYSUEDO_005081-T1	neither
PHYSUEDO_005082-T1	neither
PHYSUEDO_005083-T1	neither
PHYSUEDO_005084-T1	neither
PHYSUEDO_005085-T1	neither
PHYSUEDO_005086-T1	neither
PHYSUEDO_005087-T1	neither
PHYSUEDO_005088-T1	neither
PHYSUEDO_005089-T1	neither
PHYSUEDO_005090-T1	neither
PHYSUEDO_005091-T1	neither
PHYSUEDO_005092-T1	neither
PHYSUEDO_005093-T1	neither
PHYSUEDO_005094-T1	neither
PHYSUEDO_005095-T1	neither
PHYSUEDO_005096-T1	neither
PHYSUEDO_005097-T1	neither
PHYSUEDO_005098-T1	neither
PHYSUEDO_005099-T1	neither
PHYSUEDO_005100-T1	neither
PHYSUEDO_005101-T1	neither
PHYSUEDO_005102-T1	neither
PHYSUEDO_005103-T1	neither
PHYSUEDO_005104-T1	neither
PHYSUEDO_005105-T1	neither
PHYSUEDO_005106-T1	neither
PHYSUEDO_005107-T1	neither
PHYSUEDO_005109-T1	neither
PHYSUEDO_005110-T1	neither
PHYSUEDO_005111-T1	neither
PHYSUEDO_005112-T1	neither
PHYSUEDO_005113-T1	neither
PHYSUEDO_005114-T1	neither
PHYSUEDO_005115-T1	neither
PHYSUEDO_005116-T1	neither
PHYSUEDO_005117-T1	neither
PHYSUEDO_005118-T1	neither
PHYSUEDO_005119-T1	neither
PHYSUEDO_005120-T1	neither
PHYSUEDO_005121-T1	neither
PHYSUEDO_005123-T1	neither
PHYSUEDO_005124-T1	neither
PHYSUEDO_005125-T1	neither
PHYSUEDO_005126-T1	neither
PHYSUEDO_005127-T1	neither
PHYSUEDO_005128-T1	neither
PHYSUEDO_005129-T1	neither
PHYSUEDO_005130-T1	neither
PHYSUEDO_005131-T1	neither
PHYSUEDO_005132-T1	neither
PHYSUEDO_005133-T1	neither
PHYSUEDO_005134-T1	neither
PHYSUEDO_005135-T1	neither
PHYSUEDO_005136-T1	neither
PHYSUEDO_005137-T1	neither
PHYSUEDO_005138-T1	neither
PHYSUEDO_005139-T1	neither
PHYSUEDO_005140-T1	neither
PHYSUEDO_005141-T1	neither
PHYSUEDO_005142-T1	neither
PHYSUEDO_005143-T1	neither
PHYSUEDO_005144-T1	neither
PHYSUEDO_005145-T1	neither
PHYSUEDO_005146-T1	neither
PHYSUEDO_005147-T1	neither
PHYSUEDO_005148-T1	neither
PHYSUEDO_005149-T1	neither
PHYSUEDO_005150-T1	neither
PHYSUEDO_005151-T1	neither
PHYSUEDO_005152-T1	neither
PHYSUEDO_005153-T1	neither
PHYSUEDO_005154-T1	neither
PHYSUEDO_005155-T1	neither
PHYSUEDO_005156-T1	neither
PHYSUEDO_005157-T1	neither
PHYSUEDO_005158-T1	neither
PHYSUEDO_005159-T1	neither
PHYSUEDO_005160-T1	neither
PHYSUEDO_005161-T1	neither
PHYSUEDO_005162-T1	neither
PHYSUEDO_005163-T1	Y
PHYSUEDO_005164-T1	neither
PHYSUEDO_005165-T1	neither
PHYSUEDO_005166-T1	neither
PHYSUEDO_005167-T1	neither
PHYSUEDO_005168-T1	neither
PHYSUEDO_005169-T1	neither
PHYSUEDO_005170-T1	neither
PHYSUEDO_005171-T1	neither
PHYSUEDO_005172-T1	neither
PHYSUEDO_005173-T1	neither
PHYSUEDO_005174-T1	neither
PHYSUEDO_005175-T1	neither
PHYSUEDO_005176-T1	neither
PHYSUEDO_005177-T1	neither
PHYSUEDO_005178-T1	neither
PHYSUEDO_005179-T1	neither
PHYSUEDO_005180-T1	neither
PHYSUEDO_005181-T1	neither
PHYSUEDO_005182-T1	neither
PHYSUEDO_005183-T1	neither
PHYSUEDO_005184-T1	neither
PHYSUEDO_005185-T1	Y
PHYSUEDO_005186-T1	neither
PHYSUEDO_005187-T1	neither
PHYSUEDO_005189-T1	neither
PHYSUEDO_005190-T1	neither
PHYSUEDO_005191-T1	neither
PHYSUEDO_005192-T1	neither
PHYSUEDO_005193-T1	neither
PHYSUEDO_005194-T1	neither
PHYSUEDO_005195-T1	neither
PHYSUEDO_005196-T1	neither
PHYSUEDO_005197-T1	neither
PHYSUEDO_005198-T1	neither
PHYSUEDO_005199-T1	neither
PHYSUEDO_005200-T1	neither
PHYSUEDO_005201-T1	neither
PHYSUEDO_005202-T1	neither
PHYSUEDO_005203-T1	neither
PHYSUEDO_005204-T1	neither
PHYSUEDO_005205-T1	neither
PHYSUEDO_005206-T1	neither
PHYSUEDO_005207-T1	neither
PHYSUEDO_005208-T1	neither
PHYSUEDO_005209-T1	neither
PHYSUEDO_005210-T1	neither
PHYSUEDO_005211-T1	neither
PHYSUEDO_005212-T1	neither
PHYSUEDO_005213-T1	neither
PHYSUEDO_005214-T1	neither
PHYSUEDO_005215-T1	neither
PHYSUEDO_005216-T1	neither
PHYSUEDO_005217-T1	neither
PHYSUEDO_005218-T1	neither
PHYSUEDO_005219-T1	neither
PHYSUEDO_005220-T1	neither
PHYSUEDO_005221-T1	neither
PHYSUEDO_005222-T1	neither
PHYSUEDO_005223-T1	neither
PHYSUEDO_005224-T1	neither
PHYSUEDO_005225-T1	neither
PHYSUEDO_005226-T1	neither
PHYSUEDO_005227-T1	neither
PHYSUEDO_005228-T1	neither
PHYSUEDO_005229-T1	neither
PHYSUEDO_005230-T1	neither
PHYSUEDO_005231-T1	neither
PHYSUEDO_005232-T1	neither
PHYSUEDO_005233-T1	neither
PHYSUEDO_005234-T1	neither
PHYSUEDO_005235-T1	neither
PHYSUEDO_005236-T1	neither
PHYSUEDO_005237-T1	neither
PHYSUEDO_005238-T1	neither
PHYSUEDO_005239-T1	neither
PHYSUEDO_005240-T1	neither
PHYSUEDO_005241-T1	neither
PHYSUEDO_005242-T1	neither
PHYSUEDO_005243-T1	neither
PHYSUEDO_005244-T1	neither
PHYSUEDO_005245-T1	neither
PHYSUEDO_005246-T1	neither
PHYSUEDO_005247-T1	neither
PHYSUEDO_005248-T1	neither
PHYSUEDO_005249-T1	neither
PHYSUEDO_005250-T1	neither
PHYSUEDO_005251-T1	neither
PHYSUEDO_005252-T1	neither
PHYSUEDO_005253-T1	neither
PHYSUEDO_005254-T1	neither
PHYSUEDO_005255-T1	neither
PHYSUEDO_005256-T1	neither
PHYSUEDO_005257-T1	neither
PHYSUEDO_005258-T1	neither
PHYSUEDO_005259-T1	neither
PHYSUEDO_005260-T1	neither
PHYSUEDO_005261-T1	neither
PHYSUEDO_005262-T1	neither
PHYSUEDO_005263-T1	neither
PHYSUEDO_005264-T1	neither
PHYSUEDO_005265-T1	neither
PHYSUEDO_005266-T1	neither
PHYSUEDO_005267-T1	neither
PHYSUEDO_005268-T1	neither
PHYSUEDO_005269-T1	neither
PHYSUEDO_005270-T1	neither
PHYSUEDO_005271-T1	neither
PHYSUEDO_005272-T1	neither
PHYSUEDO_005273-T1	neither
PHYSUEDO_005274-T1	neither
PHYSUEDO_005275-T1	neither
PHYSUEDO_005276-T1	neither
PHYSUEDO_005277-T1	neither
PHYSUEDO_005278-T1	neither
PHYSUEDO_005279-T1	neither
PHYSUEDO_005280-T1	neither
PHYSUEDO_005281-T1	neither
PHYSUEDO_005282-T1	neither
PHYSUEDO_005283-T1	neither
PHYSUEDO_005284-T1	neither
PHYSUEDO_005285-T1	neither
PHYSUEDO_005286-T1	neither
PHYSUEDO_005287-T1	neither
PHYSUEDO_005288-T1	neither
PHYSUEDO_005289-T1	neither
PHYSUEDO_005290-T1	neither
PHYSUEDO_005291-T1	neither
PHYSUEDO_005292-T1	neither
PHYSUEDO_005293-T1	neither
PHYSUEDO_005294-T1	neither
PHYSUEDO_005295-T1	neither
PHYSUEDO_005296-T1	neither
PHYSUEDO_005297-T1	neither
PHYSUEDO_005298-T1	neither
PHYSUEDO_005299-T1	neither
PHYSUEDO_005300-T1	neither
PHYSUEDO_005301-T1	neither
