#ID	Bhattacharjee2006
PHYGONAP_002443-T1	N
PHYGONAP_002444-T1	N
PHYGONAP_002445-T1	N
PHYGONAP_002446-T1	N
PHYGONAP_002447-T1	N
PHYGONAP_002448-T1	N
PHYGONAP_002449-T1	N
PHYGONAP_002450-T1	N
PHYGONAP_002451-T1	N
PHYGONAP_002452-T1	N
PHYGONAP_002453-T1	N
PHYGONAP_002454-T1	N
PHYGONAP_002455-T1	N
PHYGONAP_002456-T1	N
PHYGONAP_002457-T1	N
PHYGONAP_002458-T1	N
PHYGONAP_002459-T1	N
PHYGONAP_002460-T1	N
PHYGONAP_002461-T1	N
PHYGONAP_002462-T1	N
PHYGONAP_002463-T1	N
PHYGONAP_002464-T1	N
PHYGONAP_002465-T1	N
PHYGONAP_002466-T1	N
PHYGONAP_002467-T1	N
PHYGONAP_002468-T1	N
PHYGONAP_002469-T1	N
PHYGONAP_002470-T1	N
PHYGONAP_002471-T1	N
PHYGONAP_002472-T1	N
PHYGONAP_002473-T1	N
PHYGONAP_002474-T1	N
PHYGONAP_002475-T1	N
PHYGONAP_002476-T1	N
PHYGONAP_002477-T1	N
PHYGONAP_002478-T1	N
PHYGONAP_002479-T1	N
PHYGONAP_002480-T1	N
PHYGONAP_002481-T1	N
PHYGONAP_002482-T1	N
PHYGONAP_002483-T1	N
PHYGONAP_002484-T1	N
PHYGONAP_002485-T1	N
PHYGONAP_002486-T1	N
PHYGONAP_002487-T1	N
PHYGONAP_002488-T1	N
PHYGONAP_002489-T1	N
PHYGONAP_002490-T1	N
PHYGONAP_002491-T1	N
PHYGONAP_002492-T1	N
PHYGONAP_002493-T1	N
PHYGONAP_002494-T1	N
PHYGONAP_002495-T1	N
PHYGONAP_002496-T1	N
PHYGONAP_002497-T1	N
PHYGONAP_002498-T1	N
PHYGONAP_002499-T1	N
PHYGONAP_002500-T1	N
PHYGONAP_002501-T1	N
PHYGONAP_002502-T1	N
PHYGONAP_002503-T1	N
PHYGONAP_002504-T1	N
PHYGONAP_002505-T1	N
PHYGONAP_002506-T1	N
PHYGONAP_002507-T1	N
PHYGONAP_002508-T1	N
PHYGONAP_002511-T1	N
PHYGONAP_002512-T1	N
PHYGONAP_002513-T1	N
PHYGONAP_002514-T1	N
PHYGONAP_002515-T1	N
PHYGONAP_002516-T1	N
PHYGONAP_002517-T1	N
PHYGONAP_002518-T1	N
PHYGONAP_002519-T1	N
PHYGONAP_002520-T1	N
PHYGONAP_002521-T1	N
PHYGONAP_002522-T1	N
PHYGONAP_002523-T1	N
PHYGONAP_002524-T1	N
PHYGONAP_002525-T1	N
PHYGONAP_002526-T1	N
PHYGONAP_002527-T1	N
PHYGONAP_002528-T1	N
PHYGONAP_002529-T1	N
PHYGONAP_002530-T1	N
PHYGONAP_002531-T1	N
PHYGONAP_002532-T1	N
PHYGONAP_002533-T1	N
PHYGONAP_002534-T1	N
PHYGONAP_002535-T1	N
PHYGONAP_002536-T1	N
PHYGONAP_002537-T1	N
PHYGONAP_002538-T1	N
PHYGONAP_002539-T1	N
PHYGONAP_002540-T1	N
PHYGONAP_002541-T1	N
PHYGONAP_002542-T1	N
PHYGONAP_002543-T1	N
PHYGONAP_002544-T1	N
PHYGONAP_002545-T1	N
PHYGONAP_002546-T1	N
PHYGONAP_002547-T1	N
PHYGONAP_002548-T1	N
PHYGONAP_002549-T1	N
PHYGONAP_002550-T1	N
PHYGONAP_002551-T1	N
PHYGONAP_002552-T1	N
PHYGONAP_002553-T1	N
PHYGONAP_002554-T1	N
PHYGONAP_002555-T1	N
PHYGONAP_002556-T1	N
PHYGONAP_002557-T1	N
PHYGONAP_002558-T1	N
PHYGONAP_002559-T1	N
PHYGONAP_002560-T1	N
PHYGONAP_002561-T1	N
PHYGONAP_002562-T1	N
PHYGONAP_002563-T1	N
PHYGONAP_002564-T1	N
PHYGONAP_002565-T1	N
PHYGONAP_002566-T1	N
PHYGONAP_002567-T1	N
PHYGONAP_002568-T1	N
PHYGONAP_002569-T1	N
PHYGONAP_002570-T1	N
PHYGONAP_002571-T1	N
PHYGONAP_002572-T1	N
PHYGONAP_002573-T1	N
PHYGONAP_002574-T1	N
PHYGONAP_002575-T1	N
PHYGONAP_002576-T1	N
PHYGONAP_002577-T1	N
PHYGONAP_002578-T1	N
PHYGONAP_002579-T1	N
PHYGONAP_002580-T1	N
PHYGONAP_002581-T1	N
PHYGONAP_002582-T1	N
PHYGONAP_002583-T1	N
PHYGONAP_002584-T1	N
PHYGONAP_002585-T1	N
PHYGONAP_002586-T1	N
PHYGONAP_002587-T1	N
PHYGONAP_002588-T1	N
PHYGONAP_002589-T1	N
PHYGONAP_002590-T1	N
PHYGONAP_002591-T1	N
PHYGONAP_002592-T1	N
PHYGONAP_002593-T1	N
PHYGONAP_002594-T1	N
PHYGONAP_002595-T1	N
PHYGONAP_002596-T1	N
PHYGONAP_002597-T1	N
PHYGONAP_002598-T1	N
PHYGONAP_002599-T1	N
PHYGONAP_002600-T1	N
PHYGONAP_002601-T1	N
PHYGONAP_002602-T1	N
PHYGONAP_002603-T1	N
PHYGONAP_002604-T1	N
PHYGONAP_002605-T1	N
PHYGONAP_002606-T1	N
PHYGONAP_002607-T1	N
PHYGONAP_002608-T1	N
PHYGONAP_002609-T1	N
PHYGONAP_002610-T1	N
PHYGONAP_002611-T1	N
PHYGONAP_002612-T1	N
PHYGONAP_002613-T1	N
PHYGONAP_002614-T1	N
PHYGONAP_002615-T1	N
PHYGONAP_002616-T1	N
PHYGONAP_002617-T1	N
PHYGONAP_002618-T1	N
PHYGONAP_002621-T1	N
PHYGONAP_002622-T1	N
PHYGONAP_002623-T1	N
PHYGONAP_002624-T1	N
PHYGONAP_002625-T1	N
PHYGONAP_002626-T1	N
PHYGONAP_002627-T1	N
PHYGONAP_002628-T1	N
PHYGONAP_002629-T1	N
PHYGONAP_002630-T1	N
PHYGONAP_002631-T1	N
PHYGONAP_002632-T1	N
PHYGONAP_002633-T1	N
PHYGONAP_002634-T1	N
PHYGONAP_002635-T1	N
PHYGONAP_002636-T1	N
PHYGONAP_002637-T1	N
PHYGONAP_002638-T1	N
PHYGONAP_002639-T1	N
PHYGONAP_002640-T1	N
PHYGONAP_002641-T1	N
PHYGONAP_002642-T1	N
PHYGONAP_002643-T1	N
PHYGONAP_002644-T1	N
PHYGONAP_002645-T1	N
PHYGONAP_002646-T1	N
PHYGONAP_002647-T1	N
PHYGONAP_002648-T1	N
PHYGONAP_002649-T1	N
PHYGONAP_002650-T1	N
PHYGONAP_002651-T1	N
PHYGONAP_002652-T1	N
PHYGONAP_002653-T1	N
PHYGONAP_002654-T1	N
PHYGONAP_002655-T1	N
PHYGONAP_002656-T1	N
PHYGONAP_002657-T1	N
PHYGONAP_002658-T1	N
PHYGONAP_002659-T1	N
PHYGONAP_002660-T1	N
PHYGONAP_002661-T1	Y
PHYGONAP_002662-T1	N
PHYGONAP_002663-T1	N
PHYGONAP_002664-T1	N
PHYGONAP_002665-T1	N
PHYGONAP_002666-T1	N
PHYGONAP_002667-T1	N
PHYGONAP_002668-T1	N
PHYGONAP_002669-T1	N
PHYGONAP_002670-T1	N
PHYGONAP_002671-T1	N
PHYGONAP_002672-T1	N
PHYGONAP_002673-T1	N
PHYGONAP_002674-T1	N
PHYGONAP_002675-T1	N
PHYGONAP_002676-T1	N
PHYGONAP_002677-T1	N
PHYGONAP_002678-T1	N
PHYGONAP_002679-T1	N
PHYGONAP_002680-T1	N
PHYGONAP_002681-T1	N
PHYGONAP_002682-T1	N
PHYGONAP_002683-T1	N
PHYGONAP_002684-T1	N
PHYGONAP_002685-T1	N
PHYGONAP_002686-T1	N
PHYGONAP_002687-T1	N
PHYGONAP_002688-T1	N
PHYGONAP_002689-T1	N
PHYGONAP_002690-T1	N
PHYGONAP_002691-T1	Y
PHYGONAP_002692-T1	N
PHYGONAP_002693-T1	N
PHYGONAP_002694-T1	N
PHYGONAP_002695-T1	N
PHYGONAP_002696-T1	N
PHYGONAP_002697-T1	N
PHYGONAP_002698-T1	N
PHYGONAP_002699-T1	N
PHYGONAP_002700-T1	N
PHYGONAP_002701-T1	N
PHYGONAP_002702-T1	N
PHYGONAP_002703-T1	N
PHYGONAP_002704-T1	N
PHYGONAP_002705-T1	N
PHYGONAP_002706-T1	N
PHYGONAP_002707-T1	N
PHYGONAP_002708-T1	N
PHYGONAP_002709-T1	N
PHYGONAP_002710-T1	N
PHYGONAP_002711-T1	N
PHYGONAP_002712-T1	N
PHYGONAP_002713-T1	N
PHYGONAP_002714-T1	N
PHYGONAP_002715-T1	N
PHYGONAP_002716-T1	N
PHYGONAP_002717-T1	N
PHYGONAP_002718-T1	N
PHYGONAP_002719-T1	N
PHYGONAP_002720-T1	N
PHYGONAP_002721-T1	N
PHYGONAP_002722-T1	N
PHYGONAP_002723-T1	N
PHYGONAP_002724-T1	N
PHYGONAP_002725-T1	N
PHYGONAP_002726-T1	N
PHYGONAP_002727-T1	N
PHYGONAP_002728-T1	N
PHYGONAP_002729-T1	N
PHYGONAP_002730-T1	N
PHYGONAP_002731-T1	N
PHYGONAP_002732-T1	N
PHYGONAP_002733-T1	N
PHYGONAP_002734-T1	N
PHYGONAP_002735-T1	N
PHYGONAP_002736-T1	N
PHYGONAP_002737-T1	N
PHYGONAP_002738-T1	N
PHYGONAP_002739-T1	N
PHYGONAP_002740-T1	N
PHYGONAP_002741-T1	N
PHYGONAP_002742-T1	N
PHYGONAP_002743-T1	N
PHYGONAP_002744-T1	N
PHYGONAP_002745-T1	N
PHYGONAP_002746-T1	N
PHYGONAP_002747-T1	N
PHYGONAP_002748-T1	N
PHYGONAP_002749-T1	N
PHYGONAP_002750-T1	N
PHYGONAP_002751-T1	N
PHYGONAP_002752-T1	N
PHYGONAP_002753-T1	N
PHYGONAP_002754-T1	N
PHYGONAP_002755-T1	N
PHYGONAP_002756-T1	N
PHYGONAP_002757-T1	N
PHYGONAP_002758-T1	N
PHYGONAP_002759-T1	N
PHYGONAP_002760-T1	N
PHYGONAP_002761-T1	N
PHYGONAP_002762-T1	N
PHYGONAP_002763-T1	N
PHYGONAP_002764-T1	N
PHYGONAP_002765-T1	N
PHYGONAP_002766-T1	N
PHYGONAP_002767-T1	N
PHYGONAP_002768-T1	N
PHYGONAP_002769-T1	N
PHYGONAP_002770-T1	N
PHYGONAP_002771-T1	N
PHYGONAP_002772-T1	N
PHYGONAP_002773-T1	N
PHYGONAP_002774-T1	N
PHYGONAP_002775-T1	N
PHYGONAP_002776-T1	N
PHYGONAP_002777-T1	N
PHYGONAP_002778-T1	N
PHYGONAP_002779-T1	N
PHYGONAP_002780-T1	N
PHYGONAP_002781-T1	N
PHYGONAP_002782-T1	N
PHYGONAP_002783-T1	N
PHYGONAP_002784-T1	N
PHYGONAP_002785-T1	N
PHYGONAP_002786-T1	N
PHYGONAP_002787-T1	N
PHYGONAP_002788-T1	N
PHYGONAP_002789-T1	N
PHYGONAP_002790-T1	N
PHYGONAP_002791-T1	N
PHYGONAP_002792-T1	N
PHYGONAP_002793-T1	N
PHYGONAP_002794-T1	N
PHYGONAP_002795-T1	N
PHYGONAP_002796-T1	N
PHYGONAP_002797-T1	N
PHYGONAP_002798-T1	N
PHYGONAP_002799-T1	N
PHYGONAP_002800-T1	N
PHYGONAP_002801-T1	N
PHYGONAP_002802-T1	N
PHYGONAP_002803-T1	N
PHYGONAP_002804-T1	N
PHYGONAP_002805-T1	N
PHYGONAP_002806-T1	N
PHYGONAP_002807-T1	N
PHYGONAP_002808-T1	N
PHYGONAP_002809-T1	N
PHYGONAP_002810-T1	N
PHYGONAP_002811-T1	N
PHYGONAP_002812-T1	N
PHYGONAP_002813-T1	N
PHYGONAP_002814-T1	N
PHYGONAP_002815-T1	N
PHYGONAP_002816-T1	N
PHYGONAP_002817-T1	N
PHYGONAP_002818-T1	N
PHYGONAP_002819-T1	N
PHYGONAP_002820-T1	N
PHYGONAP_002821-T1	N
PHYGONAP_002822-T1	N
PHYGONAP_002823-T1	N
PHYGONAP_002824-T1	N
PHYGONAP_002825-T1	N
PHYGONAP_002826-T1	N
PHYGONAP_002827-T1	N
PHYGONAP_002828-T1	N
PHYGONAP_002829-T1	N
PHYGONAP_002830-T1	N
PHYGONAP_002831-T1	N
PHYGONAP_002832-T1	N
PHYGONAP_002833-T1	N
PHYGONAP_002834-T1	N
PHYGONAP_002835-T1	N
PHYGONAP_002836-T1	N
PHYGONAP_002837-T1	N
PHYGONAP_002838-T1	N
PHYGONAP_002839-T1	N
PHYGONAP_002840-T1	N
PHYGONAP_002841-T1	N
PHYGONAP_002842-T1	N
PHYGONAP_002843-T1	N
PHYGONAP_002844-T1	N
PHYGONAP_002845-T1	N
PHYGONAP_002846-T1	N
PHYGONAP_002847-T1	N
PHYGONAP_002848-T1	N
PHYGONAP_002849-T1	N
PHYGONAP_002850-T1	N
PHYGONAP_002851-T1	N
PHYGONAP_002852-T1	N
PHYGONAP_002853-T1	N
PHYGONAP_002854-T1	N
PHYGONAP_002855-T1	N
PHYGONAP_002856-T1	N
PHYGONAP_002857-T1	N
PHYGONAP_002858-T1	N
PHYGONAP_002859-T1	N
PHYGONAP_002860-T1	N
PHYGONAP_002861-T1	N
PHYGONAP_002862-T1	N
PHYGONAP_002863-T1	N
PHYGONAP_002864-T1	N
PHYGONAP_002865-T1	N
PHYGONAP_002866-T1	N
PHYGONAP_002867-T1	N
PHYGONAP_002868-T1	N
PHYGONAP_002869-T1	N
PHYGONAP_002870-T1	N
PHYGONAP_002871-T1	N
PHYGONAP_002872-T1	N
PHYGONAP_002873-T1	N
PHYGONAP_002874-T1	N
PHYGONAP_002875-T1	N
PHYGONAP_002876-T1	N
PHYGONAP_002877-T1	N
PHYGONAP_002878-T1	N
PHYGONAP_002879-T1	N
PHYGONAP_002880-T1	N
PHYGONAP_002881-T1	N
PHYGONAP_002882-T1	N
PHYGONAP_002883-T1	N
PHYGONAP_002884-T1	N
PHYGONAP_002885-T1	N
PHYGONAP_002886-T1	N
PHYGONAP_002887-T1	N
PHYGONAP_002888-T1	N
PHYGONAP_002889-T1	N
PHYGONAP_002890-T1	N
PHYGONAP_002891-T1	N
PHYGONAP_002892-T1	N
PHYGONAP_002893-T1	N
PHYGONAP_002894-T1	N
PHYGONAP_002895-T1	N
PHYGONAP_002896-T1	N
PHYGONAP_002897-T1	N
PHYGONAP_002898-T1	N
PHYGONAP_002899-T1	N
PHYGONAP_002900-T1	N
PHYGONAP_002901-T1	N
PHYGONAP_002902-T1	N
PHYGONAP_002903-T1	N
PHYGONAP_002904-T1	N
PHYGONAP_002905-T1	N
PHYGONAP_002906-T1	N
PHYGONAP_002907-T1	N
PHYGONAP_002908-T1	N
PHYGONAP_002909-T1	N
PHYGONAP_002910-T1	Y
PHYGONAP_002911-T1	N
PHYGONAP_002912-T1	N
PHYGONAP_002913-T1	N
PHYGONAP_002914-T1	N
PHYGONAP_002915-T1	N
PHYGONAP_002916-T1	N
PHYGONAP_002917-T1	N
PHYGONAP_002918-T1	N
PHYGONAP_002919-T1	N
PHYGONAP_002920-T1	N
PHYGONAP_002921-T1	N
PHYGONAP_002922-T1	N
PHYGONAP_002923-T1	N
PHYGONAP_002924-T1	N
PHYGONAP_002925-T1	N
PHYGONAP_002926-T1	N
PHYGONAP_002927-T1	N
PHYGONAP_002928-T1	N
PHYGONAP_002929-T1	N
PHYGONAP_002930-T1	N
PHYGONAP_002931-T1	N
PHYGONAP_002932-T1	Y
PHYGONAP_002933-T1	N
PHYGONAP_002934-T1	N
PHYGONAP_002935-T1	N
PHYGONAP_002936-T1	N
PHYGONAP_002937-T1	N
PHYGONAP_002938-T1	N
PHYGONAP_002939-T1	N
PHYGONAP_002940-T1	N
PHYGONAP_002941-T1	N
PHYGONAP_002942-T1	N
PHYGONAP_002943-T1	N
PHYGONAP_002944-T1	N
PHYGONAP_002945-T1	N
PHYGONAP_002946-T1	N
PHYGONAP_002947-T1	N
PHYGONAP_002948-T1	N
PHYGONAP_002949-T1	N
PHYGONAP_002950-T1	N
PHYGONAP_002951-T1	N
PHYGONAP_002952-T1	N
PHYGONAP_002953-T1	N
PHYGONAP_002954-T1	N
PHYGONAP_002955-T1	N
PHYGONAP_002956-T1	N
PHYGONAP_002957-T1	N
PHYGONAP_002958-T1	N
PHYGONAP_002959-T1	N
PHYGONAP_002960-T1	N
PHYGONAP_002961-T1	N
PHYGONAP_002962-T1	N
PHYGONAP_002963-T1	N
PHYGONAP_002964-T1	N
PHYGONAP_002965-T1	N
PHYGONAP_002966-T1	N
PHYGONAP_002967-T1	N
PHYGONAP_002968-T1	N
PHYGONAP_002969-T1	N
PHYGONAP_002970-T1	N
PHYGONAP_002971-T1	N
PHYGONAP_002972-T1	N
PHYGONAP_002973-T1	N
PHYGONAP_002974-T1	N
PHYGONAP_002975-T1	N
PHYGONAP_002976-T1	N
PHYGONAP_002977-T1	N
PHYGONAP_002978-T1	N
PHYGONAP_002979-T1	N
PHYGONAP_002980-T1	N
PHYGONAP_002981-T1	N
PHYGONAP_002982-T1	N
PHYGONAP_002983-T1	N
PHYGONAP_002984-T1	N
PHYGONAP_002985-T1	N
PHYGONAP_002986-T1	N
PHYGONAP_002987-T1	N
PHYGONAP_002988-T1	N
PHYGONAP_002989-T1	N
PHYGONAP_002990-T1	N
PHYGONAP_002991-T1	N
PHYGONAP_002992-T1	N
PHYGONAP_002993-T1	N
PHYGONAP_002994-T1	N
PHYGONAP_002995-T1	N
PHYGONAP_002996-T1	N
PHYGONAP_002997-T1	N
PHYGONAP_002998-T1	N
PHYGONAP_002999-T1	N
PHYGONAP_003000-T1	N
PHYGONAP_003001-T1	N
PHYGONAP_003002-T1	N
PHYGONAP_003003-T1	N
PHYGONAP_003004-T1	N
PHYGONAP_003005-T1	N
PHYGONAP_003006-T1	N
PHYGONAP_003009-T1	N
PHYGONAP_003010-T1	N
PHYGONAP_003011-T1	N
PHYGONAP_003012-T1	N
PHYGONAP_003013-T1	N
PHYGONAP_003014-T1	N
PHYGONAP_003015-T1	N
PHYGONAP_003016-T1	N
PHYGONAP_003017-T1	N
PHYGONAP_003018-T1	N
PHYGONAP_003019-T1	N
PHYGONAP_003020-T1	N
PHYGONAP_003021-T1	N
PHYGONAP_003022-T1	N
PHYGONAP_003023-T1	N
PHYGONAP_003024-T1	N
PHYGONAP_003025-T1	N
PHYGONAP_003026-T1	N
PHYGONAP_003027-T1	N
PHYGONAP_003028-T1	N
PHYGONAP_003029-T1	N
PHYGONAP_003030-T1	N
PHYGONAP_003031-T1	N
PHYGONAP_003032-T1	N
PHYGONAP_003033-T1	N
PHYGONAP_003034-T1	N
PHYGONAP_003035-T1	N
PHYGONAP_003036-T1	N
PHYGONAP_003037-T1	N
PHYGONAP_003038-T1	N
PHYGONAP_003039-T1	N
PHYGONAP_003040-T1	N
PHYGONAP_003041-T1	N
PHYGONAP_003042-T1	N
PHYGONAP_003043-T1	N
PHYGONAP_003044-T1	N
PHYGONAP_003045-T1	N
PHYGONAP_003046-T1	N
PHYGONAP_003047-T1	N
PHYGONAP_003048-T1	N
PHYGONAP_003049-T1	N
PHYGONAP_003050-T1	N
PHYGONAP_003051-T1	N
PHYGONAP_003052-T1	N
PHYGONAP_003053-T1	N
PHYGONAP_003054-T1	N
PHYGONAP_003055-T1	N
PHYGONAP_003056-T1	N
PHYGONAP_003057-T1	N
PHYGONAP_003058-T1	N
PHYGONAP_003059-T1	N
PHYGONAP_003060-T1	N
PHYGONAP_003061-T1	N
PHYGONAP_003062-T1	N
PHYGONAP_003063-T1	N
PHYGONAP_003064-T1	N
PHYGONAP_003065-T1	N
PHYGONAP_003066-T1	Y
PHYGONAP_003067-T1	N
PHYGONAP_003068-T1	N
PHYGONAP_003069-T1	N
PHYGONAP_003070-T1	N
PHYGONAP_003071-T1	N
PHYGONAP_003072-T1	N
PHYGONAP_003073-T1	N
PHYGONAP_003074-T1	N
PHYGONAP_003075-T1	N
PHYGONAP_003076-T1	N
PHYGONAP_003077-T1	N
PHYGONAP_003078-T1	Y
PHYGONAP_003079-T1	Y
PHYGONAP_003080-T1	N
PHYGONAP_003081-T1	N
PHYGONAP_003082-T1	N
PHYGONAP_003083-T1	N
PHYGONAP_003084-T1	N
PHYGONAP_003085-T1	N
PHYGONAP_003086-T1	N
PHYGONAP_003087-T1	N
PHYGONAP_003088-T1	N
PHYGONAP_003089-T1	N
PHYGONAP_003090-T1	N
PHYGONAP_003091-T1	N
PHYGONAP_003092-T1	N
PHYGONAP_003093-T1	N
PHYGONAP_003094-T1	N
PHYGONAP_003095-T1	Y
PHYGONAP_003096-T1	N
PHYGONAP_003097-T1	N
PHYGONAP_003098-T1	Y
PHYGONAP_003099-T1	N
PHYGONAP_003100-T1	N
PHYGONAP_003101-T1	N
PHYGONAP_003102-T1	N
PHYGONAP_003103-T1	N
PHYGONAP_003104-T1	N
PHYGONAP_003105-T1	N
PHYGONAP_003106-T1	N
PHYGONAP_003107-T1	N
PHYGONAP_003108-T1	N
PHYGONAP_003109-T1	N
PHYGONAP_003110-T1	N
PHYGONAP_003111-T1	N
PHYGONAP_003112-T1	N
PHYGONAP_003113-T1	N
PHYGONAP_003114-T1	N
PHYGONAP_003115-T1	N
PHYGONAP_003116-T1	N
PHYGONAP_003117-T1	N
PHYGONAP_003118-T1	N
PHYGONAP_003119-T1	N
PHYGONAP_003120-T1	N
PHYGONAP_003121-T1	N
PHYGONAP_003122-T1	N
PHYGONAP_003123-T1	N
PHYGONAP_003124-T1	Y
PHYGONAP_003125-T1	N
PHYGONAP_003126-T1	N
PHYGONAP_003127-T1	N
PHYGONAP_003128-T1	N
PHYGONAP_003129-T1	N
PHYGONAP_003130-T1	N
PHYGONAP_003131-T1	N
PHYGONAP_003132-T1	N
PHYGONAP_003133-T1	N
PHYGONAP_003134-T1	N
PHYGONAP_003135-T1	N
PHYGONAP_003136-T1	N
PHYGONAP_003137-T1	N
PHYGONAP_003138-T1	N
PHYGONAP_003139-T1	N
PHYGONAP_003140-T1	N
PHYGONAP_003141-T1	N
PHYGONAP_003142-T1	N
PHYGONAP_003143-T1	N
PHYGONAP_003144-T1	N
PHYGONAP_003145-T1	N
PHYGONAP_003146-T1	N
PHYGONAP_003147-T1	N
PHYGONAP_003148-T1	N
PHYGONAP_003149-T1	N
PHYGONAP_003150-T1	N
PHYGONAP_003151-T1	N
PHYGONAP_003152-T1	N
PHYGONAP_003153-T1	N
PHYGONAP_003154-T1	N
PHYGONAP_003158-T1	N
PHYGONAP_003159-T1	N
PHYGONAP_003160-T1	N
PHYGONAP_003161-T1	N
PHYGONAP_003162-T1	N
PHYGONAP_003163-T1	N
PHYGONAP_003164-T1	N
PHYGONAP_003165-T1	N
PHYGONAP_003166-T1	N
PHYGONAP_003167-T1	N
PHYGONAP_003168-T1	N
PHYGONAP_003169-T1	N
PHYGONAP_003170-T1	N
PHYGONAP_003171-T1	N
PHYGONAP_003172-T1	N
PHYGONAP_003173-T1	N
PHYGONAP_003174-T1	N
PHYGONAP_003175-T1	N
PHYGONAP_003176-T1	N
PHYGONAP_003177-T1	N
PHYGONAP_003178-T1	N
PHYGONAP_003179-T1	N
PHYGONAP_003180-T1	N
PHYGONAP_003181-T1	N
PHYGONAP_003182-T1	N
PHYGONAP_003183-T1	Y
PHYGONAP_003184-T1	N
PHYGONAP_003185-T1	N
PHYGONAP_003186-T1	N
PHYGONAP_003187-T1	N
PHYGONAP_003188-T1	N
PHYGONAP_003189-T1	N
PHYGONAP_003190-T1	N
PHYGONAP_003191-T1	N
PHYGONAP_003192-T1	N
PHYGONAP_003193-T1	N
PHYGONAP_003194-T1	N
PHYGONAP_003195-T1	N
PHYGONAP_003196-T1	N
PHYGONAP_003197-T1	N
PHYGONAP_003198-T1	N
PHYGONAP_003199-T1	N
PHYGONAP_003200-T1	N
PHYGONAP_003201-T1	N
PHYGONAP_003202-T1	N
PHYGONAP_003203-T1	N
PHYGONAP_003204-T1	N
PHYGONAP_003205-T1	N
PHYGONAP_003206-T1	N
PHYGONAP_003207-T1	N
PHYGONAP_003208-T1	N
PHYGONAP_003209-T1	N
PHYGONAP_003210-T1	N
PHYGONAP_003211-T1	N
PHYGONAP_003212-T1	N
PHYGONAP_003213-T1	N
PHYGONAP_003214-T1	N
PHYGONAP_003215-T1	N
PHYGONAP_003216-T1	N
PHYGONAP_003217-T1	N
PHYGONAP_003218-T1	N
PHYGONAP_003219-T1	N
PHYGONAP_003220-T1	N
PHYGONAP_003221-T1	N
PHYGONAP_003222-T1	N
PHYGONAP_003223-T1	N
PHYGONAP_003224-T1	N
PHYGONAP_003225-T1	Y
PHYGONAP_003226-T1	N
PHYGONAP_003227-T1	N
PHYGONAP_003228-T1	N
PHYGONAP_003229-T1	N
PHYGONAP_003230-T1	N
PHYGONAP_003231-T1	N
PHYGONAP_003232-T1	N
PHYGONAP_003233-T1	N
PHYGONAP_003234-T1	N
PHYGONAP_003235-T1	N
PHYGONAP_003236-T1	N
PHYGONAP_003237-T1	N
PHYGONAP_003238-T1	N
PHYGONAP_003239-T1	N
PHYGONAP_003240-T1	N
PHYGONAP_003241-T1	N
PHYGONAP_003242-T1	N
PHYGONAP_003243-T1	N
PHYGONAP_003244-T1	N
PHYGONAP_003245-T1	N
PHYGONAP_003246-T1	N
PHYGONAP_003247-T1	N
PHYGONAP_003248-T1	N
PHYGONAP_003249-T1	N
PHYGONAP_003250-T1	N
PHYGONAP_003251-T1	N
PHYGONAP_003252-T1	N
PHYGONAP_003253-T1	N
PHYGONAP_003254-T1	N
PHYGONAP_003255-T1	N
PHYGONAP_003256-T1	N
PHYGONAP_003257-T1	N
PHYGONAP_003258-T1	N
PHYGONAP_003259-T1	N
PHYGONAP_003260-T1	N
PHYGONAP_003261-T1	N
PHYGONAP_003262-T1	N
PHYGONAP_003263-T1	N
PHYGONAP_003264-T1	N
PHYGONAP_003265-T1	N
PHYGONAP_003266-T1	N
PHYGONAP_003267-T1	N
PHYGONAP_003268-T1	N
PHYGONAP_003269-T1	N
PHYGONAP_003270-T1	N
PHYGONAP_003271-T1	N
PHYGONAP_003272-T1	N
PHYGONAP_003273-T1	N
PHYGONAP_003274-T1	N
PHYGONAP_003275-T1	N
PHYGONAP_003276-T1	N
PHYGONAP_003277-T1	N
PHYGONAP_003278-T1	N
PHYGONAP_003279-T1	N
PHYGONAP_003280-T1	N
PHYGONAP_003281-T1	N
PHYGONAP_003282-T1	N
PHYGONAP_003283-T1	N
PHYGONAP_003284-T1	N
PHYGONAP_003285-T1	N
PHYGONAP_003286-T1	N
PHYGONAP_003287-T1	N
PHYGONAP_003288-T1	N
PHYGONAP_003289-T1	N
PHYGONAP_003290-T1	N
PHYGONAP_003291-T1	N
PHYGONAP_003292-T1	N
PHYGONAP_003293-T1	N
PHYGONAP_003294-T1	N
PHYGONAP_003295-T1	N
PHYGONAP_003296-T1	N
PHYGONAP_003297-T1	N
PHYGONAP_003298-T1	N
PHYGONAP_003299-T1	N
PHYGONAP_003300-T1	N
PHYGONAP_003301-T1	N
PHYGONAP_003302-T1	N
PHYGONAP_003303-T1	N
PHYGONAP_003304-T1	N
PHYGONAP_003305-T1	N
PHYGONAP_003306-T1	N
PHYGONAP_003307-T1	N
PHYGONAP_003308-T1	N
PHYGONAP_003309-T1	N
PHYGONAP_003310-T1	N
PHYGONAP_003311-T1	N
PHYGONAP_003312-T1	N
PHYGONAP_003313-T1	N
PHYGONAP_003314-T1	N
PHYGONAP_003315-T1	N
PHYGONAP_003316-T1	N
PHYGONAP_003317-T1	N
PHYGONAP_003318-T1	N
PHYGONAP_003319-T1	N
PHYGONAP_003320-T1	N
PHYGONAP_003321-T1	N
PHYGONAP_003322-T1	N
PHYGONAP_003323-T1	N
PHYGONAP_003324-T1	N
