#ID	Bhattacharjee2006
PHYALNI_003091-T1	N
PHYALNI_003092-T1	N
PHYALNI_003093-T1	N
PHYALNI_003094-T1	N
PHYALNI_003095-T1	N
PHYALNI_003096-T1	N
PHYALNI_003097-T1	N
PHYALNI_003098-T1	N
PHYALNI_003099-T1	N
PHYALNI_003100-T1	N
PHYALNI_003101-T1	N
PHYALNI_003102-T1	N
PHYALNI_003103-T1	N
PHYALNI_003104-T1	N
PHYALNI_003105-T1	N
PHYALNI_003106-T1	N
PHYALNI_003107-T1	N
PHYALNI_003108-T1	N
PHYALNI_003109-T1	N
PHYALNI_003110-T1	N
PHYALNI_003111-T1	N
PHYALNI_003112-T1	N
PHYALNI_003113-T1	N
PHYALNI_003114-T1	N
PHYALNI_003115-T1	N
PHYALNI_003116-T1	N
PHYALNI_003117-T1	N
PHYALNI_003118-T1	N
PHYALNI_003119-T1	N
PHYALNI_003120-T1	N
PHYALNI_003121-T1	N
PHYALNI_003122-T1	N
PHYALNI_003123-T1	N
PHYALNI_003124-T1	N
PHYALNI_003125-T1	N
PHYALNI_003126-T1	N
PHYALNI_003127-T1	N
PHYALNI_003128-T1	N
PHYALNI_003129-T1	N
PHYALNI_003130-T1	N
PHYALNI_003131-T1	N
PHYALNI_003132-T1	N
PHYALNI_003133-T1	N
PHYALNI_003134-T1	N
PHYALNI_003135-T1	N
PHYALNI_003136-T1	N
PHYALNI_003137-T1	N
PHYALNI_003138-T1	N
PHYALNI_003139-T1	N
PHYALNI_003140-T1	N
PHYALNI_003141-T1	N
PHYALNI_003142-T1	N
PHYALNI_003143-T1	N
PHYALNI_003144-T1	N
PHYALNI_003145-T1	N
PHYALNI_003146-T1	N
PHYALNI_003147-T1	N
PHYALNI_003148-T1	Y
PHYALNI_003149-T1	N
PHYALNI_003150-T1	N
PHYALNI_003151-T1	N
PHYALNI_003152-T1	N
PHYALNI_003153-T1	N
PHYALNI_003154-T1	N
PHYALNI_003155-T1	N
PHYALNI_003156-T1	N
PHYALNI_003157-T1	N
PHYALNI_003158-T1	N
PHYALNI_003159-T1	N
PHYALNI_003160-T1	Y
PHYALNI_003161-T1	N
PHYALNI_003162-T1	N
PHYALNI_003163-T1	N
PHYALNI_003164-T1	N
PHYALNI_003165-T1	N
PHYALNI_003166-T1	N
PHYALNI_003167-T1	N
PHYALNI_003168-T1	N
PHYALNI_003169-T1	N
PHYALNI_003170-T1	N
PHYALNI_003171-T1	N
PHYALNI_003172-T1	N
PHYALNI_003173-T1	N
PHYALNI_003174-T1	N
PHYALNI_003175-T1	N
PHYALNI_003176-T1	N
PHYALNI_003177-T1	N
PHYALNI_003178-T1	N
PHYALNI_003179-T1	N
PHYALNI_003180-T1	N
PHYALNI_003181-T1	N
PHYALNI_003182-T1	N
PHYALNI_003183-T1	N
PHYALNI_003184-T1	N
PHYALNI_003185-T1	N
PHYALNI_003186-T1	N
PHYALNI_003187-T1	Y
PHYALNI_003188-T1	N
PHYALNI_003189-T1	N
PHYALNI_003190-T1	N
PHYALNI_003191-T1	N
PHYALNI_003192-T1	N
PHYALNI_003193-T1	N
PHYALNI_003194-T1	N
PHYALNI_003195-T1	N
PHYALNI_003196-T1	N
PHYALNI_003197-T1	N
PHYALNI_003198-T1	N
PHYALNI_003199-T1	N
PHYALNI_003200-T1	N
PHYALNI_003201-T1	N
PHYALNI_003202-T1	N
PHYALNI_003203-T1	N
PHYALNI_003204-T1	N
PHYALNI_003205-T1	N
PHYALNI_003206-T1	N
PHYALNI_003207-T1	N
PHYALNI_003208-T1	N
PHYALNI_003209-T1	N
PHYALNI_003210-T1	N
PHYALNI_003211-T1	N
PHYALNI_003212-T1	N
PHYALNI_003213-T1	N
PHYALNI_003214-T1	N
PHYALNI_003215-T1	N
PHYALNI_003216-T1	N
PHYALNI_003217-T1	N
PHYALNI_003218-T1	N
PHYALNI_003219-T1	N
PHYALNI_003220-T1	N
PHYALNI_003221-T1	N
PHYALNI_003222-T1	N
PHYALNI_003223-T1	N
PHYALNI_003224-T1	N
PHYALNI_003225-T1	N
PHYALNI_003226-T1	N
PHYALNI_003227-T1	N
PHYALNI_003228-T1	N
PHYALNI_003229-T1	N
PHYALNI_003230-T1	N
PHYALNI_003231-T1	N
PHYALNI_003232-T1	N
PHYALNI_003233-T1	N
PHYALNI_003234-T1	N
PHYALNI_003235-T1	N
PHYALNI_003236-T1	N
PHYALNI_003237-T1	N
PHYALNI_003238-T1	N
PHYALNI_003239-T1	N
PHYALNI_003240-T1	N
PHYALNI_003241-T1	N
PHYALNI_003242-T1	N
PHYALNI_003243-T1	N
PHYALNI_003244-T1	N
PHYALNI_003245-T1	N
PHYALNI_003246-T1	N
PHYALNI_003247-T1	N
PHYALNI_003248-T1	N
PHYALNI_003249-T1	N
PHYALNI_003250-T1	N
PHYALNI_003251-T1	N
PHYALNI_003252-T1	N
PHYALNI_003253-T1	N
PHYALNI_003254-T1	N
PHYALNI_003255-T1	N
PHYALNI_003256-T1	N
PHYALNI_003257-T1	N
PHYALNI_003258-T1	N
PHYALNI_003259-T1	N
PHYALNI_003260-T1	N
PHYALNI_003261-T1	N
PHYALNI_003262-T1	N
PHYALNI_003263-T1	N
PHYALNI_003264-T1	N
PHYALNI_003265-T1	N
PHYALNI_003266-T1	N
PHYALNI_003267-T1	N
PHYALNI_003268-T1	N
PHYALNI_003269-T1	N
PHYALNI_003270-T1	N
PHYALNI_003271-T1	N
PHYALNI_003272-T1	N
PHYALNI_003273-T1	N
PHYALNI_003274-T1	N
PHYALNI_003275-T1	N
PHYALNI_003276-T1	N
PHYALNI_003277-T1	N
PHYALNI_003278-T1	N
PHYALNI_003279-T1	N
PHYALNI_003280-T1	N
PHYALNI_003281-T1	N
PHYALNI_003282-T1	N
PHYALNI_003283-T1	N
PHYALNI_003284-T1	N
PHYALNI_003285-T1	N
PHYALNI_003286-T1	N
PHYALNI_003287-T1	Y
PHYALNI_003288-T1	N
PHYALNI_003289-T1	N
PHYALNI_003290-T1	N
PHYALNI_003291-T1	N
PHYALNI_003292-T1	N
PHYALNI_003293-T1	N
PHYALNI_003294-T1	N
PHYALNI_003295-T1	N
PHYALNI_003296-T1	N
PHYALNI_003297-T1	N
PHYALNI_003298-T1	N
PHYALNI_003299-T1	N
PHYALNI_003300-T1	N
PHYALNI_003301-T1	N
PHYALNI_003302-T1	N
PHYALNI_003303-T1	N
PHYALNI_003304-T1	N
PHYALNI_003305-T1	N
PHYALNI_003306-T1	N
PHYALNI_003307-T1	N
PHYALNI_003308-T1	N
PHYALNI_003309-T1	N
PHYALNI_003310-T1	N
PHYALNI_003311-T1	N
PHYALNI_003312-T1	N
PHYALNI_003313-T1	N
PHYALNI_003314-T1	N
PHYALNI_003315-T1	N
PHYALNI_003316-T1	N
PHYALNI_003317-T1	N
PHYALNI_003318-T1	N
PHYALNI_003319-T1	N
PHYALNI_003320-T1	N
PHYALNI_003321-T1	N
PHYALNI_003322-T1	N
PHYALNI_003323-T1	N
PHYALNI_003324-T1	N
PHYALNI_003325-T1	N
PHYALNI_003326-T1	N
PHYALNI_003327-T1	Y
PHYALNI_003328-T1	N
PHYALNI_003329-T1	N
PHYALNI_003330-T1	N
PHYALNI_003331-T1	N
PHYALNI_003332-T1	N
PHYALNI_003333-T1	N
PHYALNI_003334-T1	N
PHYALNI_003335-T1	N
PHYALNI_003336-T1	N
PHYALNI_003337-T1	N
PHYALNI_003338-T1	N
PHYALNI_003339-T1	N
PHYALNI_003340-T1	N
PHYALNI_003341-T1	N
PHYALNI_003342-T1	N
PHYALNI_003343-T1	N
PHYALNI_003344-T1	N
PHYALNI_003345-T1	N
PHYALNI_003346-T1	N
PHYALNI_003347-T1	N
PHYALNI_003348-T1	N
PHYALNI_003349-T1	N
PHYALNI_003350-T1	N
PHYALNI_003351-T1	N
PHYALNI_003352-T1	N
PHYALNI_003353-T1	N
PHYALNI_003354-T1	N
PHYALNI_003355-T1	N
PHYALNI_003356-T1	N
PHYALNI_003357-T1	N
PHYALNI_003358-T1	N
PHYALNI_003359-T1	N
PHYALNI_003360-T1	N
PHYALNI_003361-T1	N
PHYALNI_003362-T1	N
PHYALNI_003363-T1	N
PHYALNI_003364-T1	N
PHYALNI_003365-T1	N
PHYALNI_003366-T1	N
PHYALNI_003367-T1	N
PHYALNI_003368-T1	N
PHYALNI_003369-T1	N
PHYALNI_003370-T1	N
PHYALNI_003371-T1	N
PHYALNI_003372-T1	N
PHYALNI_003373-T1	N
PHYALNI_003374-T1	N
PHYALNI_003375-T1	N
PHYALNI_003376-T1	N
PHYALNI_003377-T1	Y
PHYALNI_003378-T1	N
PHYALNI_003379-T1	N
PHYALNI_003380-T1	N
PHYALNI_003381-T1	N
PHYALNI_003382-T1	N
PHYALNI_003383-T1	N
PHYALNI_003384-T1	N
PHYALNI_003385-T1	N
PHYALNI_003386-T1	N
PHYALNI_003387-T1	N
PHYALNI_003388-T1	N
PHYALNI_003389-T1	N
PHYALNI_003390-T1	N
PHYALNI_003391-T1	N
PHYALNI_003392-T1	N
PHYALNI_003393-T1	N
PHYALNI_003394-T1	N
PHYALNI_003395-T1	N
PHYALNI_003396-T1	Y
PHYALNI_003397-T1	N
PHYALNI_003398-T1	Y
PHYALNI_003399-T1	N
PHYALNI_003400-T1	N
PHYALNI_003401-T1	N
PHYALNI_003402-T1	N
PHYALNI_003403-T1	Y
PHYALNI_003404-T1	N
PHYALNI_003405-T1	N
PHYALNI_003406-T1	N
PHYALNI_003407-T1	N
PHYALNI_003408-T1	N
PHYALNI_003411-T1	N
PHYALNI_003412-T1	N
PHYALNI_003413-T1	N
PHYALNI_003414-T1	N
PHYALNI_003415-T1	N
PHYALNI_003416-T1	N
PHYALNI_003417-T1	N
PHYALNI_003418-T1	N
PHYALNI_003419-T1	N
PHYALNI_003420-T1	N
PHYALNI_003421-T1	N
PHYALNI_003422-T1	N
PHYALNI_003423-T1	N
PHYALNI_003424-T1	N
PHYALNI_003425-T1	N
PHYALNI_003426-T1	Y
PHYALNI_003427-T1	Y
PHYALNI_003428-T1	N
PHYALNI_003433-T1	N
PHYALNI_003434-T1	N
PHYALNI_003435-T1	N
PHYALNI_003436-T1	N
PHYALNI_003437-T1	N
PHYALNI_003438-T1	N
PHYALNI_003439-T1	N
PHYALNI_003440-T1	N
PHYALNI_003441-T1	N
PHYALNI_003442-T1	Y
PHYALNI_003443-T1	N
PHYALNI_003444-T1	N
PHYALNI_003445-T1	N
PHYALNI_003446-T1	N
PHYALNI_003447-T1	N
PHYALNI_003448-T1	N
PHYALNI_003449-T1	N
PHYALNI_003450-T1	N
PHYALNI_003451-T1	N
PHYALNI_003452-T1	N
PHYALNI_003455-T1	N
PHYALNI_003456-T1	N
PHYALNI_003457-T1	N
PHYALNI_003458-T1	N
PHYALNI_003459-T1	N
PHYALNI_003460-T1	N
PHYALNI_003461-T1	N
PHYALNI_003462-T1	N
PHYALNI_003463-T1	N
PHYALNI_003464-T1	N
PHYALNI_003465-T1	N
PHYALNI_003466-T1	N
PHYALNI_003467-T1	N
PHYALNI_003468-T1	N
PHYALNI_003469-T1	N
PHYALNI_003470-T1	N
PHYALNI_003471-T1	N
PHYALNI_003472-T1	N
PHYALNI_003473-T1	N
PHYALNI_003474-T1	N
PHYALNI_003475-T1	N
PHYALNI_003476-T1	N
PHYALNI_003477-T1	N
PHYALNI_003478-T1	N
PHYALNI_003479-T1	N
PHYALNI_003480-T1	N
PHYALNI_003481-T1	N
PHYALNI_003482-T1	N
PHYALNI_003483-T1	N
PHYALNI_003484-T1	N
PHYALNI_003485-T1	N
PHYALNI_003486-T1	N
PHYALNI_003487-T1	N
PHYALNI_003488-T1	N
PHYALNI_003489-T1	N
PHYALNI_003490-T1	N
PHYALNI_003491-T1	N
PHYALNI_003492-T1	N
PHYALNI_003493-T1	N
PHYALNI_003494-T1	N
PHYALNI_003495-T1	N
PHYALNI_003496-T1	N
PHYALNI_003497-T1	N
PHYALNI_003498-T1	N
PHYALNI_003499-T1	N
PHYALNI_003500-T1	N
PHYALNI_003501-T1	N
PHYALNI_003502-T1	Y
PHYALNI_003503-T1	N
PHYALNI_003504-T1	N
PHYALNI_003505-T1	N
PHYALNI_003506-T1	N
PHYALNI_003507-T1	N
PHYALNI_003508-T1	N
PHYALNI_003509-T1	N
PHYALNI_003510-T1	N
PHYALNI_003511-T1	N
PHYALNI_003512-T1	N
PHYALNI_003513-T1	N
PHYALNI_003514-T1	Y
PHYALNI_003515-T1	N
PHYALNI_003516-T1	N
PHYALNI_003517-T1	N
PHYALNI_003518-T1	N
PHYALNI_003519-T1	N
PHYALNI_003520-T1	N
PHYALNI_003521-T1	N
PHYALNI_003522-T1	N
PHYALNI_003523-T1	N
PHYALNI_003524-T1	N
PHYALNI_003525-T1	N
PHYALNI_003526-T1	N
PHYALNI_003527-T1	N
PHYALNI_003528-T1	N
PHYALNI_003529-T1	N
PHYALNI_003530-T1	N
PHYALNI_003531-T1	N
PHYALNI_003532-T1	N
PHYALNI_003533-T1	N
PHYALNI_003534-T1	N
PHYALNI_003535-T1	N
PHYALNI_003536-T1	N
PHYALNI_003537-T1	Y
PHYALNI_003538-T1	Y
PHYALNI_003539-T1	N
PHYALNI_003540-T1	Y
PHYALNI_003541-T1	N
PHYALNI_003542-T1	N
PHYALNI_003543-T1	N
PHYALNI_003544-T1	N
PHYALNI_003545-T1	N
PHYALNI_003546-T1	N
PHYALNI_003547-T1	N
PHYALNI_003548-T1	N
PHYALNI_003549-T1	N
PHYALNI_003550-T1	N
PHYALNI_003551-T1	N
PHYALNI_003552-T1	N
PHYALNI_003553-T1	N
PHYALNI_003554-T1	N
PHYALNI_003555-T1	N
PHYALNI_003556-T1	N
PHYALNI_003557-T1	N
PHYALNI_003558-T1	N
PHYALNI_003559-T1	N
PHYALNI_003560-T1	N
PHYALNI_003561-T1	N
PHYALNI_003562-T1	N
PHYALNI_003563-T1	N
PHYALNI_003564-T1	N
PHYALNI_003565-T1	N
PHYALNI_003566-T1	N
PHYALNI_003567-T1	N
PHYALNI_003568-T1	N
PHYALNI_003569-T1	N
PHYALNI_003570-T1	N
PHYALNI_003571-T1	N
PHYALNI_003572-T1	N
PHYALNI_003573-T1	N
PHYALNI_003574-T1	N
PHYALNI_003575-T1	N
PHYALNI_003576-T1	N
PHYALNI_003577-T1	N
PHYALNI_003578-T1	N
PHYALNI_003579-T1	N
PHYALNI_003580-T1	N
PHYALNI_003581-T1	N
PHYALNI_003582-T1	N
PHYALNI_003583-T1	N
PHYALNI_003584-T1	N
PHYALNI_003585-T1	N
PHYALNI_003586-T1	N
PHYALNI_003587-T1	N
PHYALNI_003588-T1	N
PHYALNI_003589-T1	N
PHYALNI_003590-T1	N
PHYALNI_003591-T1	N
PHYALNI_003592-T1	N
PHYALNI_003593-T1	N
PHYALNI_003594-T1	N
PHYALNI_003595-T1	N
PHYALNI_003596-T1	N
PHYALNI_003597-T1	N
PHYALNI_003598-T1	N
PHYALNI_003599-T1	N
PHYALNI_003600-T1	N
PHYALNI_003601-T1	N
PHYALNI_003602-T1	N
PHYALNI_003603-T1	N
PHYALNI_003604-T1	N
PHYALNI_003605-T1	N
PHYALNI_003606-T1	N
PHYALNI_003607-T1	N
PHYALNI_003608-T1	N
PHYALNI_003609-T1	N
PHYALNI_003610-T1	N
PHYALNI_003611-T1	N
PHYALNI_003612-T1	N
PHYALNI_003613-T1	N
PHYALNI_003614-T1	N
PHYALNI_003615-T1	N
PHYALNI_003616-T1	N
PHYALNI_003617-T1	N
PHYALNI_003618-T1	N
PHYALNI_003619-T1	N
PHYALNI_003620-T1	N
PHYALNI_003621-T1	N
PHYALNI_003622-T1	N
PHYALNI_003623-T1	N
PHYALNI_003624-T1	N
PHYALNI_003625-T1	N
PHYALNI_003626-T1	N
PHYALNI_003627-T1	N
PHYALNI_003628-T1	N
PHYALNI_003629-T1	N
PHYALNI_003630-T1	N
PHYALNI_003631-T1	N
PHYALNI_003632-T1	N
PHYALNI_003633-T1	N
PHYALNI_003634-T1	N
PHYALNI_003635-T1	N
PHYALNI_003636-T1	N
PHYALNI_003637-T1	N
PHYALNI_003638-T1	N
PHYALNI_003639-T1	N
PHYALNI_003640-T1	N
PHYALNI_003641-T1	N
PHYALNI_003642-T1	N
PHYALNI_003643-T1	N
PHYALNI_003644-T1	N
PHYALNI_003645-T1	N
PHYALNI_003646-T1	N
PHYALNI_003647-T1	N
PHYALNI_003648-T1	N
PHYALNI_003649-T1	N
PHYALNI_003650-T1	N
PHYALNI_003651-T1	N
PHYALNI_003652-T1	N
PHYALNI_003653-T1	N
PHYALNI_003654-T1	N
PHYALNI_003655-T1	N
PHYALNI_003656-T1	N
PHYALNI_003657-T1	N
PHYALNI_003658-T1	N
PHYALNI_003659-T1	N
PHYALNI_003660-T1	N
PHYALNI_003661-T1	N
PHYALNI_003662-T1	N
PHYALNI_003663-T1	N
PHYALNI_003664-T1	N
PHYALNI_003665-T1	N
PHYALNI_003666-T1	N
PHYALNI_003667-T1	N
PHYALNI_003668-T1	N
PHYALNI_003669-T1	N
PHYALNI_003670-T1	N
PHYALNI_003671-T1	N
PHYALNI_003672-T1	N
PHYALNI_003673-T1	N
PHYALNI_003674-T1	N
PHYALNI_003675-T1	N
PHYALNI_003676-T1	N
PHYALNI_003677-T1	N
PHYALNI_003678-T1	N
PHYALNI_003679-T1	N
PHYALNI_003681-T1	N
PHYALNI_003682-T1	N
PHYALNI_003683-T1	N
PHYALNI_003684-T1	N
PHYALNI_003685-T1	N
PHYALNI_003686-T1	N
PHYALNI_003687-T1	N
PHYALNI_003688-T1	N
PHYALNI_003689-T1	N
PHYALNI_003690-T1	N
PHYALNI_003691-T1	N
PHYALNI_003692-T1	N
PHYALNI_003693-T1	N
PHYALNI_003694-T1	N
PHYALNI_003695-T1	N
PHYALNI_003696-T1	N
PHYALNI_003697-T1	N
PHYALNI_003698-T1	N
PHYALNI_003699-T1	N
PHYALNI_003700-T1	N
PHYALNI_003701-T1	N
PHYALNI_003702-T1	N
PHYALNI_003703-T1	N
PHYALNI_003704-T1	N
PHYALNI_003705-T1	N
PHYALNI_003706-T1	N
PHYALNI_003707-T1	N
PHYALNI_003708-T1	N
PHYALNI_003709-T1	N
PHYALNI_003710-T1	N
PHYALNI_003711-T1	N
PHYALNI_003712-T1	N
PHYALNI_003713-T1	N
PHYALNI_003714-T1	N
PHYALNI_003715-T1	N
PHYALNI_003716-T1	Y
PHYALNI_003717-T1	N
PHYALNI_003718-T1	N
PHYALNI_003719-T1	N
PHYALNI_003720-T1	N
PHYALNI_003721-T1	N
PHYALNI_003722-T1	N
PHYALNI_003723-T1	N
PHYALNI_003724-T1	N
PHYALNI_003725-T1	N
PHYALNI_003726-T1	N
PHYALNI_003727-T1	N
PHYALNI_003728-T1	N
PHYALNI_003729-T1	N
PHYALNI_003730-T1	N
PHYALNI_003731-T1	N
PHYALNI_003732-T1	N
PHYALNI_003733-T1	N
PHYALNI_003734-T1	N
PHYALNI_003735-T1	N
PHYALNI_003736-T1	N
PHYALNI_003737-T1	N
PHYALNI_003738-T1	Y
PHYALNI_003739-T1	N
PHYALNI_003740-T1	N
PHYALNI_003741-T1	N
PHYALNI_003742-T1	N
PHYALNI_003743-T1	N
PHYALNI_003744-T1	N
PHYALNI_003745-T1	N
PHYALNI_003746-T1	N
PHYALNI_003747-T1	N
PHYALNI_003748-T1	N
PHYALNI_003749-T1	N
PHYALNI_003750-T1	N
PHYALNI_003751-T1	N
PHYALNI_003752-T1	N
PHYALNI_003753-T1	N
PHYALNI_003754-T1	N
PHYALNI_003755-T1	N
PHYALNI_003756-T1	N
PHYALNI_003757-T1	N
PHYALNI_003758-T1	N
PHYALNI_003759-T1	N
PHYALNI_003760-T1	N
PHYALNI_003761-T1	N
PHYALNI_003762-T1	N
PHYALNI_003763-T1	N
PHYALNI_003764-T1	N
PHYALNI_003765-T1	Y
PHYALNI_003766-T1	N
PHYALNI_003767-T1	N
PHYALNI_003768-T1	N
PHYALNI_003769-T1	N
PHYALNI_003770-T1	N
PHYALNI_003771-T1	N
PHYALNI_003772-T1	N
PHYALNI_003773-T1	N
PHYALNI_003774-T1	N
PHYALNI_003775-T1	N
PHYALNI_003776-T1	N
PHYALNI_003777-T1	N
PHYALNI_003778-T1	N
PHYALNI_003779-T1	N
PHYALNI_003780-T1	N
PHYALNI_003781-T1	N
PHYALNI_003782-T1	N
PHYALNI_003783-T1	N
PHYALNI_003784-T1	N
PHYALNI_003785-T1	N
PHYALNI_003786-T1	N
PHYALNI_003787-T1	N
PHYALNI_003788-T1	N
PHYALNI_003789-T1	N
PHYALNI_003790-T1	N
PHYALNI_003791-T1	N
PHYALNI_003792-T1	N
PHYALNI_003793-T1	N
PHYALNI_003794-T1	N
PHYALNI_003795-T1	N
PHYALNI_003796-T1	N
PHYALNI_003797-T1	N
PHYALNI_003798-T1	N
PHYALNI_003799-T1	N
PHYALNI_003800-T1	N
PHYALNI_003801-T1	N
PHYALNI_003802-T1	N
PHYALNI_003803-T1	N
PHYALNI_003804-T1	N
PHYALNI_003805-T1	N
PHYALNI_003806-T1	N
PHYALNI_003807-T1	N
PHYALNI_003808-T1	N
PHYALNI_003809-T1	N
PHYALNI_003810-T1	N
PHYALNI_003811-T1	N
PHYALNI_003812-T1	N
PHYALNI_003813-T1	N
PHYALNI_003814-T1	N
PHYALNI_003815-T1	N
PHYALNI_003816-T1	N
PHYALNI_003817-T1	N
PHYALNI_003818-T1	N
PHYALNI_003819-T1	N
PHYALNI_003820-T1	N
PHYALNI_003821-T1	N
PHYALNI_003822-T1	N
PHYALNI_003823-T1	N
PHYALNI_003824-T1	N
PHYALNI_003825-T1	N
PHYALNI_003826-T1	N
PHYALNI_003827-T1	N
PHYALNI_003828-T1	N
PHYALNI_003829-T1	N
PHYALNI_003830-T1	N
PHYALNI_003831-T1	N
PHYALNI_003832-T1	N
PHYALNI_003833-T1	N
PHYALNI_003834-T1	N
PHYALNI_003835-T1	N
PHYALNI_003836-T1	N
PHYALNI_003837-T1	N
PHYALNI_003838-T1	N
PHYALNI_003839-T1	N
PHYALNI_003840-T1	N
PHYALNI_003841-T1	N
PHYALNI_003842-T1	N
PHYALNI_003843-T1	N
PHYALNI_003844-T1	N
PHYALNI_003845-T1	N
PHYALNI_003846-T1	N
PHYALNI_003847-T1	N
PHYALNI_003848-T1	N
PHYALNI_003849-T1	N
PHYALNI_003850-T1	N
PHYALNI_003851-T1	N
PHYALNI_003852-T1	N
PHYALNI_003853-T1	N
PHYALNI_003854-T1	N
PHYALNI_003855-T1	N
PHYALNI_003856-T1	N
PHYALNI_003857-T1	N
PHYALNI_003858-T1	N
PHYALNI_003859-T1	N
PHYALNI_003860-T1	N
PHYALNI_003861-T1	N
PHYALNI_003862-T1	N
PHYALNI_003863-T1	N
PHYALNI_003864-T1	N
PHYALNI_003865-T1	N
PHYALNI_003866-T1	N
PHYALNI_003867-T1	N
PHYALNI_003868-T1	N
PHYALNI_003869-T1	N
PHYALNI_003870-T1	N
PHYALNI_003871-T1	N
PHYALNI_003872-T1	N
PHYALNI_003873-T1	N
PHYALNI_003874-T1	N
PHYALNI_003875-T1	N
PHYALNI_003876-T1	N
PHYALNI_003877-T1	N
PHYALNI_003878-T1	N
PHYALNI_003879-T1	N
PHYALNI_003880-T1	N
PHYALNI_003881-T1	Y
PHYALNI_003882-T1	N
PHYALNI_003883-T1	N
PHYALNI_003884-T1	N
PHYALNI_003885-T1	N
PHYALNI_003886-T1	N
PHYALNI_003887-T1	N
PHYALNI_003888-T1	N
PHYALNI_003889-T1	N
PHYALNI_003890-T1	N
PHYALNI_003891-T1	N
PHYALNI_003892-T1	N
PHYALNI_003893-T1	N
PHYALNI_003894-T1	Y
PHYALNI_003895-T1	N
PHYALNI_003896-T1	N
PHYALNI_003897-T1	N
PHYALNI_003898-T1	N
PHYALNI_003899-T1	N
PHYALNI_003900-T1	N
PHYALNI_003901-T1	N
PHYALNI_003902-T1	N
PHYALNI_003903-T1	N
PHYALNI_003904-T1	N
PHYALNI_003905-T1	N
PHYALNI_003906-T1	N
PHYALNI_003907-T1	N
PHYALNI_003908-T1	N
PHYALNI_003909-T1	N
PHYALNI_003910-T1	N
PHYALNI_003911-T1	N
PHYALNI_003912-T1	N
PHYALNI_003913-T1	N
PHYALNI_003914-T1	N
PHYALNI_003915-T1	N
PHYALNI_003916-T1	N
PHYALNI_003917-T1	N
PHYALNI_003918-T1	N
PHYALNI_003919-T1	N
PHYALNI_003920-T1	N
PHYALNI_003921-T1	N
PHYALNI_003922-T1	N
PHYALNI_003923-T1	N
PHYALNI_003924-T1	N
PHYALNI_003926-T1	Y
PHYALNI_003927-T1	N
PHYALNI_003928-T1	N
PHYALNI_003929-T1	N
PHYALNI_003930-T1	N
PHYALNI_003932-T1	N
PHYALNI_003933-T1	N
PHYALNI_003934-T1	N
PHYALNI_003935-T1	N
PHYALNI_003936-T1	N
PHYALNI_003937-T1	N
PHYALNI_003938-T1	N
PHYALNI_003939-T1	N
PHYALNI_003940-T1	N
PHYALNI_003941-T1	N
PHYALNI_003942-T1	N
PHYALNI_003943-T1	N
PHYALNI_003944-T1	N
PHYALNI_003945-T1	N
PHYALNI_003946-T1	N
PHYALNI_003947-T1	N
PHYALNI_003948-T1	N
PHYALNI_003949-T1	N
PHYALNI_003950-T1	N
PHYALNI_003951-T1	N
PHYALNI_003952-T1	N
PHYALNI_003953-T1	N
PHYALNI_003956-T1	N
PHYALNI_003957-T1	N
PHYALNI_003958-T1	N
PHYALNI_003959-T1	N
PHYALNI_003960-T1	N
PHYALNI_003961-T1	N
PHYALNI_003962-T1	N
PHYALNI_003963-T1	N
PHYALNI_003964-T1	N
PHYALNI_003965-T1	N
PHYALNI_003966-T1	N
PHYALNI_003967-T1	N
PHYALNI_003968-T1	N
PHYALNI_003969-T1	N
PHYALNI_003970-T1	N
PHYALNI_003971-T1	N
PHYALNI_003972-T1	N
PHYALNI_003973-T1	N
PHYALNI_003974-T1	N
PHYALNI_003975-T1	N
PHYALNI_003976-T1	N
PHYALNI_003977-T1	N
PHYALNI_003978-T1	N
PHYALNI_003979-T1	N
PHYALNI_003980-T1	N
PHYALNI_003981-T1	N
PHYALNI_003982-T1	N
PHYALNI_003983-T1	N
PHYALNI_003984-T1	N
PHYALNI_003985-T1	N
PHYALNI_003986-T1	N
PHYALNI_003987-T1	N
PHYALNI_003988-T1	N
PHYALNI_003989-T1	N
PHYALNI_003990-T1	N
PHYALNI_003991-T1	N
PHYALNI_003992-T1	N
PHYALNI_003993-T1	N
PHYALNI_003994-T1	N
PHYALNI_003995-T1	N
PHYALNI_003996-T1	N
PHYALNI_003997-T1	N
PHYALNI_003998-T1	N
PHYALNI_003999-T1	N
PHYALNI_004000-T1	N
PHYALNI_004001-T1	Y
PHYALNI_004002-T1	N
PHYALNI_004003-T1	N
PHYALNI_004004-T1	N
PHYALNI_004005-T1	N
PHYALNI_004006-T1	N
PHYALNI_004007-T1	N
PHYALNI_004008-T1	N
PHYALNI_004009-T1	N
PHYALNI_004010-T1	N
PHYALNI_004011-T1	N
PHYALNI_004012-T1	N
PHYALNI_004013-T1	N
PHYALNI_004014-T1	N
PHYALNI_004015-T1	N
PHYALNI_004016-T1	N
PHYALNI_004017-T1	N
PHYALNI_004018-T1	N
PHYALNI_004019-T1	N
PHYALNI_004020-T1	N
PHYALNI_004021-T1	N
PHYALNI_004022-T1	N
PHYALNI_004023-T1	N
PHYALNI_004024-T1	N
PHYALNI_004025-T1	N
PHYALNI_004026-T1	N
PHYALNI_004027-T1	N
PHYALNI_004028-T1	N
PHYALNI_004029-T1	N
PHYALNI_004030-T1	N
PHYALNI_004031-T1	N
PHYALNI_004032-T1	N
PHYALNI_004033-T1	N
